,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_rev,0.021337875918685544,17.639245128631593,0.3394956601554609,8863137.6,nasdaq,0.0,4.0,0.017130104159125414,1.1138722867170223,0.018218848797503455,0.23021514216484112,0.01709221756996079,0.0924960997142019,118.59997558593773,311,5.490001678466797,34917,0.17199993133544922,73055,0.09,57.099999999999994,6.4,0.06429766149500729,5.409999847412106
1,CRP_rev,0.01753155962561768,13.483884572982788,0.3099172178094475,8338155.775,nasdaq,0.0,3.0,0.007018036241521627,0.6377027113908714,0.010941456226950353,0.20756653818060214,0.026985431303169504,0.25291062480756404,36.5999755859375,183,1.3199996948242259,14118,0.2909998893737793,147480,0.09,57.1,6.4,0.03983645638731658,3.020000457763672
2,?,0.028619528637650726,18.701528739929202,0.39246329081670306,11403707.025,nasdaq,0.0,6.0,0.006320229441132723,2.925273662459393,0.00933967161110965,1.3309919094753364,0.04389343059624448,0.5674698736479363,30.300048828125,195532,2.049999237060547,33672,0.40399980545043945,211425,0.08818181818181817,57.48181818181819,6.363636363636363,0.18844837462567646,15.299999237060547
3,CRP_rev,0.01679733518437624,15.5087327003479,0.33793775693601996,12304764.325,nasdaq,0.0,2.0,0.011572628397110278,0.8188191126325026,0.007745558611261712,0.1996678987932034,0.024952189131685613,0.2175283997605994,51.69995117187477,2191,3.0100021362304688,13048,0.14599990844726562,111545,0.08,59.20000000000001,6.2,0.028696928288488095,2.039999008178711
4,?,0.017166705411697784,18.550021839141845,0.2664469412913289,9429502.625,nasdaq,0.0,4.0,0.008309099429048112,0.8214180201762348,0.013740689867966064,0.2775476171182791,0.031616734628720264,0.3607297556866666,50.49999999999977,1023,2.94000244140625,33319,0.3400001525878902,249128,0.07999999999999999,59.20000000000002,6.2,0.031084723617397655,3.4800014495849645
5,?,0.02541327847680407,23.54116907119751,0.3075464838513876,10526757.75,nasdaq,0.0,5.0,0.010036934990263964,0.6435253479226118,0.026256348410723763,2.5299561410881157,0.015850840274164942,0.30074239334569425,96.2000732421875,1186,4.340000152587891,67599,0.10800004005432129,62728,0.07555555555555557,58.93333333333333,6.111111111111111,0.1365631526945337,7.54999923706055
6,CRP_rev,0.02809708018069314,19.39997081756592,0.258072459943984,10353306.75,nasdaq,339.0,4.0,0.008681091034293629,1.346319220279753,0.011036929455140045,0.1182364523286842,0.01648179448646943,0.16781880481576097,51.2000732421875,1272,2.1100006103515625,13390,0.21700000762939542,42858,0.07000000000000002,58.6,6.0,0.03211098854760509,5.439998626708981
7,CRP_rev,0.02100467024991958,17.5786226272583,0.4265330271969698,11112075.75,nasdaq,312.0,4.0,0.004250342791565846,1.4415359553869282,0.041785134772840196,0.35634816669621155,0.017548612822086956,0.4020846917399178,16.7000732421875,723,7.599998474121094,34367,0.10100007057189941,95348,0.07,58.599999999999994,6.0,0.06799877957759887,2.7000007629394496
8,CRP_mom,0.01833371022899965,17.62742409706116,0.30034982358631196,8977377.3,nasdaq,309.0,2.0,0.00891140413747562,2.9169959244537065,0.015954088142839936,2.0398040894378897,0.017176094336062344,0.3377574901106928,48.2999267578125,135442,3.0300025939941406,66458,0.1280000209808354,111691,0.07000000000000002,58.80833333333334,6.0,0.052525949145937965,3.4099998474121094
9,CRP_rev,0.013176823810060478,10.429728555679322,0.3064239447109075,7330058.35,nasdaq,322.0,4.0,0.006704705229948448,1.4199320323452382,0.015500512336026853,0.20811695641368627,0.010992914256715223,0.14260280441515355,25.60009765625,1258,3.8400001525878906,17362,0.16299986839294434,44407,0.07,59.099999999999994,6.0,0.022852640066357465,1.470001220703125
10,?,0.015769782017638043,11.979381275177005,0.3033559002462562,6136001.7,nasdaq,306.0,4.0,0.005573595126542409,1.2919056171008487,0.008730488045760912,0.3068831490565145,0.013853325090663181,0.36199145817951095,26.9000244140625,1320,1.7300033569335938,20454,0.09100008010864302,84984,0.07,59.099999999999994,6.0,0.059226826486877986,2.4599990844726562
11,?,0.017012444038122902,15.58545241355896,0.41562555912034516,12739640.675,nasdaq,323.0,2.0,0.005554789713292238,1.4516161687516402,0.010793381104192964,1.3346093461404664,0.011409743142686293,0.4099947507387443,24.0999755859375,738,2.9099960327148438,32468,0.2369999885559082,96819,0.06636363636363639,59.60909090909092,5.927272727272726,0.02735550992670686,2.1999988555908203
12,?,0.021808748935655615,17.153948497772216,0.30700336189532174,7399486.925,nasdaq,351.0,2.0,0.007399631406740725,2.8771538577717872,0.013707643382699936,0.18539581106092554,0.006108080936968566,0.12711888294504065,53.4000244140625,418,2.2699966430664062,15333,0.04500007629394531,23405,0.060000000000000005,60.5,5.8,0.13637256084472332,10.899999618530273
13,CRP_mom,0.015538098413125178,13.39472584724426,0.321313353741521,8751665.325,nasdaq,441.0,5.0,0.005469887960263137,2.1160551595835995,0.018291723499148385,0.1856601200991585,0.020659809829467777,0.3043871384663095,46.69995117187477,345,4.349998474121094,16476,0.223000049591064,125500,0.06000000000000001,60.5,5.799999999999999,0.051404750619181684,3.7800006866455043
