,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_rev,0.014327297814464,6.624906815980609,0.3063193076521935,10257363.315789474,nasdaq,209,8,0.002852983548443828,1.9579873047677174,0.00838954357252508,0.18199630564336694,0.023582161362339073,0.18055966071741333,8.60009765625,69,2.6299972534179688,8174,0.2609999179840088,91934,1.41,55.1,4.0,0.03650543573077272,0.9300003051757848
1,CRP_rev,0.012591990795862344,6.322367417184936,0.32654907623454,9921025.578947369,nasdaq,161,10,0.004416151729757655,0.8750856444970871,0.005792334914111535,0.22487192120656482,0.017508992958978384,0.10762796539023414,17.4000244140625,202,1.2600021362304688,13167,0.14800000190734863,214257,1.41,55.1,4.0,0.051734877335706406,2.3400001525878906
2,CRP_mom,0.01596000404358184,6.0411778249238655,0.30895266287880274,10953893.605263159,nasdaq,152,4,0.008136339647472521,4.366023806395096,0.006748744597408427,0.7600379396355036,0.05384701280982616,0.6116790570352417,27.0,280542,1.5100021362304688,28867,0.6360001564025879,259414,1.41,55.1,4.0,0.09247015434004399,3.710000038146971
3,?,0.030953927008527813,13.519693349537096,0.34632589607416203,22188867.289473683,nasdaq,272,7,0.00487623407347432,0.5761798644182726,0.010515683646645317,0.2690224581467224,0.01814206586141178,0.27587220064333245,32.7000732421875,2390,6.290000915527344,28865,0.2719998359680176,175337,1.42,55.5,4.1,0.31360056249710905,23.84999942779541
4,CRP_mom,0.015604982383294453,8.735612066168533,0.3452868689945028,11790425.52631579,nasdaq,226,5,0.009058312596189371,0.8912752711107725,0.007979704463609094,0.15680735524744943,0.010971796766738916,0.16440372075071266,42.4000244140625,380,2.829998016357422,14850,0.10699987411499023,123866,1.42,55.5,4.1000000000000005,0.08706299907894167,9.930000305175781
5,?,0.018048704692405593,9.013729898553155,0.2718201949075751,11564906.684210526,nasdaq,152,6,0.007722142997018916,1.275321327262632,0.010933384306391116,1.5843413724088533,0.0077319340889148635,0.39408264131305565,27.7999267578125,667,3.1299972534179688,43578,0.07299995422363281,145969,1.44,55.455555555555556,4.0777777777777775,0.10861779068484183,6.669999122619625
6,CRP_mom,0.017367448133632113,8.867642001101846,0.3439433487461014,11792862.05263158,nasdaq,247,5,0.005025933532586978,0.980741193869359,0.014544594957653999,0.34048347725284106,0.008801118045863452,0.11504634761244574,15.5,142,2.1800003051757812,24843,0.09100008010864258,45439,1.51,55.3,4.0,0.05485892387551044,4.949999809265137
7,?,0.015461796625679309,7.6458786663256175,0.4523341024479397,12942221.631578946,nasdaq,270,5,0.0047767785906368924,1.0723425331497802,0.013236742378541172,0.1881596374802215,0.00965242302978771,0.29707074131103767,15.5,30,4.5800018310546875,20828,0.11399984359741211,69036,1.51,55.3,4.0,0.11988768231725878,7.539999961853027
8,?,0.02644595970099258,8.404572838231134,0.2913720348110541,14842330.44736842,nasdaq,168,7,0.0072030823128003026,3.414946013818938,0.004525597139556536,1.2715758819841738,0.011218656439886444,0.43579226516801844,31.5999755859375,290881,0.9199981689453125,48069,0.1419999599456787,112694,1.555,55.375,4.0,0.09475980966474813,4.90000152587891
9,CRP_mom,0.018761169497336593,5.870201286516693,0.32643156720035543,11693913.657894736,nasdaq,211,10,0.007855537663269537,0.6096282393975617,0.016153408624667607,0.30546168646349714,0.009244156269396984,0.21296719936825445,32.199951171875,684,4.9499969482421875,26097,0.06200003623962402,85410,1.69,55.6,4.0,0.06621311476717083,3.280000686645508
10,?,0.01612905502325557,7.439762667605751,0.3584197924791434,13824170.210526315,nasdaq,310,10,0.004298134836400639,1.3143652348472517,0.010405910663359972,0.11290346113374743,0.014053192698316124,0.3155318553135303,28.699951171875,364,3.2900009155273438,9357,0.09200000762939453,139738,1.69,55.6,4.0,0.03962055498693621,2.1599998474121094
11,CRP_rev,0.017590288919942333,7.895105914065716,0.37173403062431065,22032533.39473684,nasdaq,187,1,0.004183263041213242,1.3413327132656845,0.010300795860463051,1.4962502939724938,0.011773999810706181,0.41056143632748876,28.800048828125,599,1.80999755859375,45267,0.06700015068054199,109247,1.692222222222222,55.800000000000004,3.9555555555555557,0.04255508932587276,2.6100006103515625
12,CRP_mom,0.013553216457275757,9.232003186878405,0.3406949621064232,14005667.894736841,nasdaq,231,7,0.0027193749525321657,1.9923010313088836,0.015171501665802918,0.39674717197272324,0.010947952611348209,0.4383889091032145,10.10009765625,334,3.8499984741210938,29547,0.10299992561340332,129679,1.7,56.5,3.7999999999999994,0.03692669204283873,3.25
13,?,0.011868814239355983,4.529192974692898,0.3338461423096115,10007375.736842105,nasdaq,236,3,0.006798268810354839,1.4281538247666938,0.006911461440231222,0.2725793723106504,0.01374078985900156,0.2838374459736633,30.800048828125,50,2.4499969482421875,21580,0.10199999809265092,77028,1.7,56.5,3.799999999999999,0.051390401574206664,1.9800004959106463
14,CRP_mom,0.013687833587358072,5.887217371087324,0.41247092714377925,9885157.921052631,nasdaq,126,2,0.0044219394173670035,4.777801066497916,0.015596781897806179,1.535893387478969,0.011643980542983916,0.5891976276959945,14.39990234375,386333,4.410003662109375,41348,0.086999893188477,145845,1.7119999999999997,56.489999999999995,3.8199999999999994,0.11341660519798862,4.4900007247924805
15,CRP_rev,0.013337511292162924,4.872573852539061,0.33906929505149624,10813760.789473685,nasdaq,200,7,0.0016347610038348768,1.303250443331395,0.013742289512126683,0.21635802847322905,0.010802838538245032,0.26986456211727633,5.800048828125,592,2.2999954223632812,21534,0.0719997882843022,122211,1.82,56.4,4.0,0.03146371224660814,1.8199996948242188
16,?,0.01264853202558522,4.811813454878957,0.41872382862842666,13307070.684210526,nasdaq,183,10,0.00850555351206569,1.781055678862711,0.017463790228020772,0.16971495976900505,0.01567706512808615,0.14521633384441499,36.800048828125,582,3.6899948120117188,24896,0.1219999790191646,40864,1.8199999999999998,56.4,4.0,0.06537733768314069,2.660000801086426
17,CRP_rev,0.014412018117690457,6.744365441171746,0.346322076545112,14103593.763157895,nasdaq,208,5,0.0036928203133121417,1.226471064015258,0.010624556646583589,1.3989140768646613,0.011635169501301609,0.540515050355273,27.5999755859375,1133,4.709999084472656,58700,0.13400006294250488,125615,1.8363636363636362,56.21818181818182,3.963636363636363,0.09380931518399935,4.1399993896484375
18,CRP_rev,0.0167802576608149,8.39098589043868,0.4170306796659473,11209986.94736842,nasdaq,174,5,0.0039512567341193445,0.967757038415095,0.026052676111919925,0.3835989892727381,0.009818303269198166,0.10797287957938713,15.2999267578125,58,5.459999084472656,33988,0.0819997787475586,23023,1.9099999999999997,55.4,3.7999999999999994,0.05743812365631212,3.559999465942381
19,CRP_mom,0.011603453691207508,4.9526513752184425,0.32665304850899163,10739451.342105264,nasdaq,264,8,0.0040930316411561096,1.6669998757329456,0.0161422596840058,0.12588539653596809,0.008077416632939347,0.16512567475424744,17.199951171875,66,3.4900054931640625,6811,0.04800009727478072,42305,1.91,55.4,3.799999999999999,0.0342868466635615,0.8099994659423828
20,CRP_mom,0.02018416517146749,9.381243906523052,0.35735365260726876,19581668.5,nasdaq,222,5,0.0036132421896067778,4.805386290897957,0.006371152652115603,1.2907176800376825,0.009591128948320267,0.4083369841773075,13.5,254427,1.529998779296875,24830,0.08999991416931152,110642,1.9099999999999997,55.388888888888886,3.7999999999999994,0.0594517257712288,2.119999885559082
21,?,0.012705680850518606,8.443230227420207,0.3690003491568284,13148503.789473685,nasdaq,208,7,0.0023223947943544145,0.9253892904420494,0.013918122392969376,0.22758145313667494,0.007830093081867323,0.2655261455672983,5.5999755859375,740,2.5800018310546875,7796,0.13899993896484375,95953,1.9099999999999997,55.3,3.7999999999999994,0.06426911623019142,2.309999465942381
22,CRP_rev,0.01367373105282761,5.791890596088612,0.34801977310255583,13530751.315789474,nasdaq,226,9,0.007616588399162111,0.4605954269770323,0.009167118026353336,0.1779610344611122,0.008240850278227038,0.1439089977002918,34.9000244140625,101,2.0499954223632812,10194,0.0720000267028813,47568,1.91,55.3,3.799999999999999,0.07111028562275373,2.2899999618530273
23,CRP_rev,0.014602645229511605,6.508188398260821,0.348100572265202,18646406.815789472,nasdaq,181,7,0.007225568676308842,1.5034399998612697,0.007209722711894818,0.4387715778677708,0.010081114047855354,0.5141954735179777,22.0,805,3.0399932861328125,10906,0.1119999885559082,96013,1.9099999999999997,55.3,3.7999999999999994,0.0402901616762483,1.5399999618530273
24,CRP_mom,0.01581134849014485,7.325165798789577,0.33774350444430695,15431040.131578946,nasdaq,227,8,0.0025638654936783476,0.9035706863738295,0.009065783335524998,0.32194993889220264,0.011438058821778611,0.2719187453195687,7.60009765625,184,2.55999755859375,18369,0.14399981498718306,104510,1.9466666666666663,54.75000000000001,3.7083333333333344,0.036935060458255675,2.020000457763672
25,CRP_rev,0.013543872649072662,6.088847160339355,0.3060925871016859,14509498.631578946,nasdaq,297,7,0.003615813351169184,1.14898052326669,0.009459171731898855,0.1152926504609939,0.019364219538422538,0.24428995500686504,11.199951171875,36,1.6899948120117188,10788,0.2090001106262207,95330,1.9500000000000002,54.7,3.7000000000000006,0.06570218062397275,1.9300003051757795
26,CRP_rev,0.013775856872709328,4.836337691859196,0.45844233650052746,27221508.342105262,nasdaq,216,7,0.004679416841591197,2.529482701611196,0.010274017943341417,1.1249235587790019,0.015081925281470752,0.4764392417345414,17.699951171875,17855,3.9199981689453125,34315,0.11700010299682528,187492,1.971818181818182,54.78181818181818,3.7090909090909094,0.024992402040212462,1.2100000381469744
27,?,0.02030935426811563,14.726075573971396,0.4103253304401885,16503553.131578946,nasdaq,298,11,0.005551227462431006,2.7179756884696427,0.01398404445824237,0.1792071257427107,0.017819055039929022,0.16477768550977556,18.0,1069,3.2000045776367188,13894,0.14100003242492676,88378,2.19,55.6,3.7999999999999994,0.13548565898147752,11.34999942779541
28,?,0.024924673441375753,8.132421493530277,0.38039487849917364,18256913.736842107,nasdaq,222,7,0.003396660380235951,3.051100112417664,0.008383268010048328,0.13980732907025067,0.021610088056775174,0.19941375913435033,9.2000732421875,425,2.1200027465820312,16618,0.15899991989135742,132190,2.19,55.6,3.7999999999999994,0.10364935594291357,7.579999923706055
29,CRP_mom,0.034598654858694164,11.864933465656485,0.3288365310017509,21437754.36842105,nasdaq,195,9,0.004519607479517656,1.1644674931317058,0.015591303677473937,0.3294113237228714,0.01527327570986586,0.36844052170276737,12.2000732421875,207,3.9199981689453125,43169,0.1119999885559082,114864,2.1900000000000004,55.6,3.799999999999999,0.0704734170930734,5.590000152587887
30,CRP_mom,0.02085505113274654,9.458998178180893,0.3368491079569846,17947272.94736842,nasdaq,176,8,0.007730157938907009,0.9851208413463857,0.014017126167794006,0.9284641735511633,0.029900782653231036,0.31246824124505146,23.699951171875,120,4.849998474121094,37445,0.3299999237060547,154489,2.1988888888888893,55.68888888888889,3.7999999999999994,0.07672558179768402,4.869998931884766
31,?,0.02565189076837127,10.413529245476967,0.31401224881400475,14730586.263157895,nasdaq,233,10,0.003613567431827038,1.0246355649450636,0.022663564161928895,0.19691557180895275,0.09024225273353048,0.2028997621880385,23.9000244140625,13,4.709999084472656,27628,1.117999792098999,215227,2.1999999999999997,55.7,3.799999999999999,0.07626894948152486,3.8899993896484375
32,CRP_rev,0.018219904422059462,9.986565640098174,0.5958994833343702,22184003.10526316,nasdaq,335,7,0.004674982740214636,3.850902866187166,0.030390727666351886,0.43620122712804676,0.038522447239261036,0.6305993034709376,14.60009765625,247167,4.720001220703125,47286,0.46700000762939453,231587,2.2,55.7,3.7999999999999994,0.05192575754294426,3.989999771118164
33,CRP_rev,0.025683120678542205,9.731161970841256,0.256448956534619,12802381.44736842,nasdaq,178,12,0.004398281109165784,0.3535424146266525,0.023846257724654804,1.0659823241808841,0.02752458792273999,0.13820622003212654,26.60009765625,1943,3.3900032043457102,59701,0.2849998474121094,58005,2.2641666666666667,55.33333333333332,3.891666666666666,0.08421739341807713,6.789999008178711
34,?,0.017708829197359638,12.368970519617985,0.29615327325587515,13297310.842105264,nasdaq,182,7,0.004703181372561899,1.416602755680657,0.029262997963647383,0.1695939214193102,0.052289485728800295,0.09182673280283765,26.5999755859375,258,7.1000022888183665,22528,0.6080000400543213,61340,2.27,55.3,3.9000000000000004,0.056281933819987306,7.729999542236325
