,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_mom,0.01203515514532976,4.357695328561882,0.3073207782450683,10687627.131578946,nasdaq,264,6,0.00670001136264465,1.914555242688402,0.021247362193935804,0.25450755191308405,0.03107369039333233,0.23472815841100747,35.199951171875,492,3.459999084472649,20996,0.2239999771118164,114059,0.65,54.3,4.7,0.030308250286484602,1.5900001525878924
1,CRP_rev,0.015486747875445678,2.9983955433494174,0.4247845973353887,16902945.342105262,nasdaq,313,9,0.005884707690703017,0.5646644081165272,0.012315728549200955,0.23210257223456318,0.02008197478945921,0.11475298126686784,19.699951171875,98,2.0900001525878906,19482,0.21499991416931152,93832,0.6500000000000001,54.29999999999999,4.700000000000001,0.04202357341987887,1.5500001907348633
2,CRP_rev,0.015372810064315588,4.037868826012862,0.3847266179784706,21479089.289473683,nasdaq,268,12,0.007048952621957159,4.056200683064066,0.010286067357943116,1.9316798010344012,0.024553299188395133,0.5071574659022581,22.2000732421875,234333,1.1599998474121094,44567,0.2739999294281006,146867,0.6511111111111112,54.37777777777777,4.688888888888889,0.044865063975660036,1.4099998474121076
3,?,0.0126627568426027,4.622506191855984,0.3923901424824639,18698302.07894737,nasdaq,239,8,0.0035445873137874722,0.7617923021510945,0.011890910963445227,0.22064405726064149,0.02133622411538614,0.2144038023665437,20.9000244140625,1224,1.7600021362304688,18161,0.1530001163482666,63910,0.66,55.0,4.6,0.03790580636845415,1.0799999237060511
4,CRP_rev,0.010050381938167341,2.706412716915735,0.3381100034573061,10863451.131578946,nasdaq,295,7,0.004183909272480896,0.6821914477526205,0.009402309666154915,0.29464105709848437,0.03110200980160352,0.37173063691768593,16.0999755859375,362,1.1100006103515625,32599,0.4700000286102295,135424,0.66,55.0,4.6000000000000005,0.03691099712391674,1.2300004959106445
5,?,0.013453415558090055,5.098979121760318,0.3435599659552934,14175800.44736842,nasdaq,242,7,0.005571661402362412,1.1886085850103485,0.007897956182683588,1.7650324197138967,0.011427565204113395,0.31060030263180843,31.9000244140625,1185,1.5,35470,0.209999799728394,115677,0.7033333333333335,54.73333333333333,4.533333333333333,0.04946699369042662,1.9600000381469709
6,CRP_mom,0.007685850154823072,2.790013313293458,0.31277350835965584,8192852.552631579,nasdaq,276,11,0.0030127190740317457,1.3119708339071852,0.01640095231449845,0.30608389945028774,0.021292784217309357,0.17299234005752073,24.800048828125,118,5.090000152587891,36527,0.21900010108947754,76105,0.7900000000000001,54.2,4.3999999999999995,0.03690209931486277,1.3400001525878906
7,?,0.012687686186595009,3.452932985205398,0.5722641164777118,18027930.07894737,nasdaq,221,11,0.007738661690379663,0.8774012954198179,0.004512298265814185,0.22028301723646032,0.020872622603665382,0.2772440053323797,49.2000732421875,44,1.25,18951,0.19099998474121094,72745,0.79,54.2,4.4,0.03764809548668067,1.9099998474121094
8,CRP_mom,0.007688874821023678,2.6894982739498734,0.37326220035355256,9388552.631578946,nasdaq,253,9,0.003187238379044115,3.3687007963996924,0.0077979098933265625,1.567456992080889,0.01194245126279907,0.41539717527932496,10.4000244140625,190675,2.2099990844726562,26793,0.13899993896484375,105449,0.8200000000000002,53.95454545454545,4.3999999999999995,0.037486315752569686,1.5399999618530291
9,CRP_rev,0.009003569481604362,2.4432454611125736,0.33688506896602755,13337810.210526315,nasdaq,237,11,0.006796237720562569,0.8666787203547706,0.0062030471868043755,0.2731304566328086,0.015670943906607077,0.20256111803944737,29.9000244140625,738,2.0600013732910156,13376,0.18099999427795366,91102,0.8999999999999999,53.3,4.4,0.046384002081488414,3.9800004959106445
