	Date	User	Tweet
0	2019-12-23 16:18:32+00:00	Bloomberg	Thanks for being part of our close-knit community this year. #HappyHolidays from Bloomberg! https://t.co/rbwtyDE2lO
1	2019-12-16 12:30:05+00:00	Bloomberg	Lowering our emissions and waste by signing on to the #CoolFoodPledge is a critical step in helping to reduce agriculture’s pressure on the climate. https://t.co/l4epY8ncQt https://t.co/xWxCmmOUce
2	2019-12-10 12:30:06+00:00	Bloomberg	The environment is everyone's responsibility. Small individual actions can make a big difference in protecting our planet. Learn what you can do today. https://t.co/DtsE8VxdMq #BloombergImpact https://t.co/6HvFV0uICG
3	2019-11-26 14:27:38+00:00	Bloomberg	Sustainable finance is becoming increasingly mainstream, yet key barriers to broader adoption exist. #Sustainablefinanceweek will highlight emerging trends, ideas and players critical to accelerating sustainable investments. https://t.co/I1yUlRn0m7 https://t.co/prPcdCj9UL
4	2019-11-22 18:02:24+00:00	Bloomberg	We are honored to be recognized as “Best Index Provider” by @HedgeWeek in their eighth annual Hedgeweek USA Awards. https://t.co/10YFUHqE8t https://t.co/sbtxLr6PBg
5	2019-11-10 13:30:21+00:00	Bloomberg	"Diverse skills. Common values.
Bloomberg honors our Military and Veterans Community. #VeteransDay https://t.co/FtJvxC0Mt9 https://t.co/9XCAm5SntF"
6	2019-11-04 19:32:13+00:00	Bloomberg	Get a look into how we're re-imagining the radio news production process. https://t.co/ZfmfRPG3hf
7	2019-11-01 15:40:14+00:00	Bloomberg	We're thrilled to be doing our part in protecting marine life using the power of data. https://t.co/YL4woZwkoD #BloombergImpact https://t.co/i0feLx8uRs
8	2019-10-30 18:26:43+00:00	Bloomberg	Senior leaders need to be the catalyst for change in their organizations. We're proud of our Chairman, Peter Grauer, for being recognized as a top ally for the LGBT+ community in the workplace. https://t.co/oZjaKDMSfo #OUTrolemodels19 #InclusionInAction https://t.co/gygspgd9i2
9	2019-10-30 11:30:08+00:00	Bloomberg	LGBTQ+ youth disproportionately face bullying and harassment because of their identities. We here at Bloomberg stand with you. https://t.co/Hdb4pwCbAw
10	2019-10-24 11:00:23+00:00	Bloomberg	When it comes to disability, words matter—and so do people. Being sensitive to a person's preference and cultural background make all the difference. Read a helpful primer to consult this Abilities Awareness Month and beyond. https://t.co/9Yx9e1JtH1 #InclusionInAction https://t.co/aJdsOBJd1S
11	2019-10-17 20:29:49+00:00	Bloomberg	We are thrilled to expand our #GirlsTakeWallStreet program to India alongside @UBS! https://t.co/1ApmX0VyyW https://t.co/YOBY8zxdIq
12	2019-10-14 12:00:08+00:00	Bloomberg	Follow the day in the life of Bloomberg data. https://t.co/uQGRgZB4Gn https://t.co/ChFnPqKlf2
13	2019-10-09 13:30:08+00:00	Bloomberg	We are honored to be recognized as “Best Index Provider” by @HedgeWeek in their eighth annual Hedgeweek USA Awards. https://t.co/rhIHjNJLNS https://t.co/iDQrynarSw
14	2019-10-03 16:14:47+00:00	Bloomberg	"Providing today's youth with access to financial education and technology is essential to a country’s economic development. This new program is designed to equip a new generation of students with specialized financial skills. 
https://t.co/0Vx50CIQHE https://t.co/QomKcBwiXh"
15	2019-10-01 14:00:06+00:00	Bloomberg	The world’s most influential leaders from across the public and private sector convened to discuss the theme of restoring global stability at #BloombergGBF. https://t.co/emk4jNWAzN https://t.co/tmisCTCMU5
16	2019-09-18 12:41:30+00:00	Bloomberg	The public and private sectors must work together to address climate change. The CFLI is unveiling solutions to mobilize #climatefinance. https://t.co/yZinYj6FWX https://t.co/elfLuyz1cl
17	2019-09-16 18:44:20+00:00	Bloomberg	Senior leaders must commit to driving equality in the workplace. We are honored to have our chairman, Peter Grauer, be recognized as a leading global advocate for women in business for the third year in a row. https://t.co/IbpPz71Nts #HERRoleModels19 #InclusionInAction
18	2019-09-09 15:34:04+00:00	Bloomberg	We are honored to be recognized for our work in financial technology at the 2019 @CentralBanking_ Fintech &amp; Regtech Global Awards. https://t.co/DaQDrdewsx https://t.co/KhSEnzdg03
19	2019-09-04 22:01:03+00:00	Bloomberg	Now is the time for enterprises to get comfortable with alternative data. https://t.co/sC0IPD3CzJ
20	2019-08-29 11:30:07+00:00	Bloomberg	The @BuiltInNewYork Best Places to Work list rates companies based on their employer benefits and employee-submitted data. That's why we're so honored to be recognized on their 2019 ranking. https://t.co/yrzW9ERZGX
21	2019-08-28 11:00:09+00:00	Bloomberg	For businesses, diverse age groups drive innovation by taking advantage of experience, knowledge, and fresh perspectives. https://t.co/I7vpGOzoAb https://t.co/v0MlGYKCek
22	2019-08-27 11:30:09+00:00	Bloomberg	Read three reasons why companies should stop hiring solely for culture fit: https://t.co/kS2etmuM3v #InclusionInAction https://t.co/4M8HOmGXa4
23	2019-08-19 11:30:07+00:00	Bloomberg	300 Bloomberg Intelligence research professionals around the world take pride in the fact that they don’t let buy/sell ratings influence their work. They want you to draw your own conclusions. https://t.co/6PsZm9cvMS
24	2019-08-12 17:32:14+00:00	Bloomberg	Given rapidly evolving markets, technology, and regulatory concerns, how should companies be storing, analyzing, evaluating, and monetizing their data? https://t.co/GpfCCSOxdy https://t.co/XVL9sLkgVJ
25	2019-07-31 14:00:17+00:00	Bloomberg	Research says it will take 202 years for women to achieve economic gender parity. Let's prove the research wrong. https://t.co/Cq5hEC2LEc
26	2019-07-24 15:00:11+00:00	Bloomberg	To be effective, firms must weave  environmental, social, and governance data into their strategy and process, as opposed to just their sales pitch. https://t.co/sVpKHOcJar
27	2019-07-23 12:30:04+00:00	Bloomberg	Banks that fill their loan books with so-called positive-incentive deals could be better placed to not only attract clients, like sustainability conscious millennials, but also lower funding costs. https://t.co/pIZtO3iI4x
28	2019-07-19 19:23:23+00:00	Bloomberg	@sant1na We love to hear that! Glad you had a productive training.
29	2019-07-19 16:00:12+00:00	Bloomberg	As the largest tech company in NYC, we've always seen New York City as a hub for technology and innovation. Just ask our 5,000+ technologists. https://t.co/vOFklnRkU0
30	2019-07-18 14:30:36+00:00	Bloomberg	For #BloombergGEI member @Loreal, diversity is a priority. CEO Jean-Paul Agon and Head of Global Diversity &amp; Inclusion Margaret Johnston-Clarke talk why female representation matters. Learn more about the Bloomberg Gender-Equality Index: https://t.co/cL78V93pJb https://t.co/lwwLkI09QL
31	2019-07-17 16:00:11+00:00	Bloomberg	The @neweconforum has become a unique global convening platform where businesses and governments - using facts and data - can engage in an open exchange of ideas on how to ease the global transition that is underway. https://t.co/PrPaGPI3hs
32	2019-07-16 14:30:04+00:00	Bloomberg	Now is the time for enterprises to get comfortable with alternative data. https://t.co/sC0IPDldrh
33	2019-07-15 14:30:05+00:00	Bloomberg	Is @Twitter data a crucial part of your algorithmic trading strategy? We've launched a curated Twitter Event Driven Feed to cut through the noise, better identifying early trends and sentiment. https://t.co/BfmDjlCuiB
34	2019-07-15 14:00:15+00:00	Bloomberg	Women ascending the career ladder often need sponsorship from an influential male leader. That's why our Chairman, Peter Grauer, is one male ally sponsoring female leaders and pushing for a diverse and inclusive population. #InclusionInAction https://t.co/hOkUa8Biy8
35	2019-07-12 14:00:06+00:00	Bloomberg	"""Alexa, tell me something I don't know about Bloomberg."" Open Bloomberg on your Amazon Echo to hear directly from our employees. https://t.co/WfKiJKsGeX"
36	2019-07-11 12:30:07+00:00	Bloomberg	This joint 42.5 megawatt deal will create a new blueprint for renewable energy aggregation. #BloombergImpact https://t.co/Zj8SRALaHm
