	Date	User	Tweet
26	2021-08-13 14:49:42+00:00	Bloomberg	This Initiative will help cultivate a vast pool of untapped talent, while supporting NYC’s recovery and enable companies across the finance industry to engage students from first semester through graduation. #ImpactInAction https://t.co/mvLmsu6xYA
27	2021-08-05 14:07:30+00:00	Bloomberg	In partnership with @isdb_group, we'll deliver a financial education program for university students in nine countries in the Middle East, Africa and Asia, leveraging the #BloombergTerminal to support the growth of the Islamic finance sector. https://t.co/btFpJASSgX
28	2021-08-03 12:56:08+00:00	Bloomberg	This indicator enables clients to easily incorporate creditworthiness metrics within their existing workflows for a more holistic approach to credit risk management. #BloombergTerminal https://t.co/HAQSa223FU
29	2021-07-26 12:51:06+00:00	Bloomberg	Community solar projects decrease the use of fossil fuels and lower emissions in the community. Colleagues who enroll in the program receive clean energy credits that reduce their electricity cost each month. #ImpactInAction https://t.co/ll7jYWjgnx
30	2021-07-07 18:24:21+00:00	Bloomberg	"How do we contribute to the @SDGoals? Through our:

✅ sustainable operations
✅ growing suite of ESG products &amp; services
✅ efforts to strengthen market-driven action on climate by leading global initiatives 

Learn more about our #ImpactInAction: https://t.co/zrUuzNLti2"
31	2021-07-02 13:55:39+00:00	Bloomberg	The world’s largest central banks are joining the fight against #climatechange, figuring that doing nothing is riskier than getting involved. https://t.co/F9zVJEihJD
32	2021-06-22 12:37:15+00:00	Bloomberg	#BloombergNewVoices aims to increase the representation of women and minority executives as news sources through one-on-one media training. Learn how to apply or nominate someone:
33	2021-06-21 17:32:08+00:00	Bloomberg	Through the program, participants will learn to demonstrate that the story of the economy, business, and markets is best achieved when the focus is on the greatest diversity of participants. #InclusionInAction https://t.co/EaUdJlGpDJ
34	2021-06-15 17:56:57+00:00	Bloomberg	Diversity and inclusion. More than two words, they are the principles that guide who we are &amp; how we work. But diversity doesn’t guarantee inclusion; it takes action. It's up to each of us to to build a more inclusive workplace together. #InclusionInAction #Pride
35	2021-06-14 15:38:46+00:00	Bloomberg	As a company dedicated to equal treatment, respect and opportunity for all, we've signed @HRC's Business Statement Opposing Anti-LGBTQ State Legislation. Learn more about our efforts to tackle the issues LGBTQ+ communities face each day:
36	2021-06-10 13:44:00+00:00	Bloomberg	For the first time, we've incorporated the @SDGoals in our sustainability strategy. Over the coming years, we are focusing our efforts on the SDGs where we believe we can have the greatest #ImpactInAction.
37	2021-06-09 13:06:12+00:00	Bloomberg	The Green Technical Advisory Group will help the UK develop a taxonomy to encourages capital investment in a more environmentally sustainable future. We're delighted to have our own @HumphreysNadia representing Bloomberg.  https://t.co/12N0svzrEe
38	2021-06-01 13:36:32+00:00	Bloomberg	Today, we open our 2022 Gender-Equality Index (GEI) Reporting Framework for participants, which brings transparency to gender-related practices and policies at public companies. https://t.co/YQHQmdqjgb
39	2021-05-26 15:26:20+00:00	Bloomberg	Asset managers may see demand for climate-change funds accelerate as the EU sustainable-activity catalog (the taxonomy) unfolds. https://t.co/LRpeFaJNHu
40	2021-05-24 15:52:17+00:00	Bloomberg	Diversity and inclusion. More than two words, they are the principles that guide who we are &amp; how we work. But diversity doesn’t guarantee inclusion; it takes action. It's up to each of us to to build a more inclusive workplace together. #InclusionInAction #AAPIHM
