	Date	User	Tweet
0	2022-07-29 17:31:27+00:00	Bloomberg	This year, nearly 700 interns across Bloomberg offices globally participated in our annual Intern Day of Service, which benefits our local non-profit partners around the world. #InternAtBloomberg https://t.co/XE4V5M9WCC
1	2022-07-28 17:14:52+00:00	Bloomberg	We’re committed to affirming LGBTQ+ rights - in the workplace &amp; the world. That’s why we’ve joined @HRC &amp; 170+ companies that signed a letter to the U.S. Senate urging them to pass the Respect for Marriage Act. https://t.co/ZgeVtUpQtr #RespectforMarriageAct #InclusionInAction
2	2022-07-13 17:28:24+00:00	Bloomberg	We're thrilled to kick off our 2022 Summer Internship Program! Nearly 700 students are joining Bloomberg teams across our offices around the globe. To learn more, visit https://t.co/H3d3SgKAZn #InternAtBloomberg https://t.co/81UQF3pSXG
3	2022-06-30 18:58:52+00:00	Bloomberg	Only 9% of high school students in Latin America receive technical career training. Bloomberg is empowering over 5,000 students in Mexico City, São Paulo, and Rio de Janeiro with better technology in their schools. Find out how. @BloombergDotOrg https://t.co/zDsS48uXyd
4	2022-06-29 18:26:14+00:00	Bloomberg	From New York, to London, to Hong Kong, we celebrate Pride this month and every month. We’re committed to LGBTQ+ inclusion and we celebrate the rich diversity of this community. Read more: https://t.co/1D0u94A1qq #InclusionInAction https://t.co/Rkb3Fc9y0d
5	2022-06-25 09:00:14+00:00	Bloomberg	This #ArmedForcesDay, we celebrate the numerous veterans and reservists who showcase their leadership skills in the workforce at Bloomberg, while honouring their service and contributions to the safety and security of the UK and its allies. #InclusionInAction #ArmedForcesCovenant https://t.co/MkKncdn5em
6	2022-06-21 19:16:11+00:00	Bloomberg	Alex’s story is inspiring and proves that having access to the right resources can change lives. That’s why we’re empowering high school students in Latin America with technical career training and more. Find out how. https://t.co/6jCpIP4Guk @BloombergDotOrg https://t.co/Nlq53ky0Gr
7	2022-06-09 16:00:27+00:00	Bloomberg	Learn how our engineers utilize continuous innovation to keep redefining the iconic Bloomberg Terminal, 40 years after its introduction. https://t.co/EAHZPjDZf6
8	2022-06-07 16:00:02+00:00	Bloomberg	.@BloombergDotOrg is helping people in former coal communities in Appalachia to find new job opportunities and rebuild a greener economy in the region. Find out how. https://t.co/TdRMe5n0ws https://t.co/0VIEn4YJiL
9	2022-06-03 18:21:28+00:00	Bloomberg	Data transparency is key to fighting climate change. We’re proud to support President @EmmanuelMacron in this critical initiative. https://t.co/w9ia4IPOEG
10	2022-06-01 12:15:32+00:00	Bloomberg	We celebrate the graceful fluidity and richness of identities within the LGBTQ+ community. Learn how Bloomberg advances LGBTQ+ equality in the workplace. Visit: https://t.co/bKsXYss0XW https://t.co/ql00Tt8GX6
11	2022-05-31 16:44:20+00:00	Bloomberg	.@BloombergDotOrg’s work to end coal is rapidly expanding. Working with key partners, these efforts are accelerating the transition to clean energy and unlocking the keys to a sustainable future. Find out more in our Annual Report at https://t.co/yanLNnrKtX https://t.co/fzDegSKZ8W
12	2022-05-27 14:46:38+00:00	Bloomberg	Animation artist Kong Hong-chuen (Kongkee) created two pieces of art to display at our Hong Kong office. We're proud to support the @AsiaArtArchive and its mission to make art more accessible across Asia. Learn more: https://t.co/2VDSX2q5OD https://t.co/6HszE9pzsz
13	2022-05-25 19:00:00+00:00	Bloomberg	At Bloomberg, fighting climate change is a top priority, and so is improving people’s lives. Learn more about how @BloombergDotOrg and Coalfield Development are helping both people and the planet: https://t.co/Mgljg3r89N https://t.co/U4BbrKjGFg
14	2022-05-20 16:00:24+00:00	Bloomberg	With COP26 spurring more countries, companies and investors to set net-zero emissions goals aligned with the Paris Climate Agreement, we've provided new insights to help develop and execute strategies for achieving those goals. Read more: https://t.co/y9Yv5LfmbP https://t.co/5HI2rDFz2U
15	2022-05-17 16:01:33+00:00	Bloomberg	This #AAPIHeritageMonth, we celebrate the rich diversity of the Asian and Pacific Islander community, recognize the challenges they've faced that have been overlooked, and the work that's yet to be done. https://t.co/un5sSE9VXQ #InclusionInAction https://t.co/VPieLp1OB1
