	Date	User	Tweet
0	2017-12-27 20:30:42+00:00	Bloomberg	Through various cultural partnerships with Bloomberg Philanthropies, our company plays a role in advancing creativity, innovation, public access and new technologies in the arts. https://t.co/msASVexWCj https://t.co/YhrMEkhZpq
1	2017-12-27 17:24:12+00:00	Bloomberg	Regulators give fresh sign they'll go easy on MiFID rules: https://t.co/0DDEClCqN2 https://t.co/1uWwON444T
2	2017-12-24 11:39:05+00:00	Bloomberg	Rise of quant: New hedge funds next year to embrace high tech https://t.co/H6dOZAJogY https://t.co/hPhVE70tsr
3	2017-12-23 10:38:06+00:00	Bloomberg	Central banks are turning to big data to help them craft policy https://t.co/gmAe5B4Oim https://t.co/qpKb97xBQJ
4	2017-12-22 18:20:27+00:00	Bloomberg	Why working at Bloomberg was incredible in 2017: https://t.co/TPR24EpSGv https://t.co/AhgPJkfXpH
5	2017-12-22 14:27:41+00:00	Bloomberg	Through Bloomberg Startup, our employees help to grow strong global leaders of the future by collaborating closely with our non-profit education partners. https://t.co/5riMfXyhm6 https://t.co/FadfGrivzX
6	2017-12-21 15:20:17+00:00	Bloomberg	Growth-blessed Southeast Asia has more to cheer about in 2018: https://t.co/3y9JDY0IIW https://t.co/7ureq2IEs2
7	2017-12-20 15:46:02+00:00	Bloomberg	New year, new regulations as MiFID II and PRIIPs become reality: https://t.co/MJcNjjHWDb https://t.co/Vd5ucy8eOH
8	2017-12-19 18:51:11+00:00	Bloomberg	Happy holidays from Bloomberg LP. https://t.co/v8jWzLb73j
9	2017-12-18 21:15:49+00:00	Bloomberg	Today, we launched TicToc by Bloomberg, the first 24/7 global social news network built for @Twitter. Our unique partnership combines our global news room with the social platform consumers turn to for breaking news. Follow @TicToc to get started. https://t.co/S7Io73D1bN
10	2017-12-15 19:15:54+00:00	Bloomberg	The U.K.’s breakthrough deal to get Brexit talks moving on to the future trading relationship may be short-lived:  https://t.co/st7vWPHcFd https://t.co/OJGxMRx8Yh
11	2017-12-14 00:09:38+00:00	Bloomberg	The perception of homosexuality in the finance sector in Asia has evolved; corporate initiatives are ensuring safe environments for LGBTIQ people: https://t.co/v3OFJo6tFg https://t.co/9Z22LW4Cl5
12	2017-12-13 20:56:44+00:00	Bloomberg	Emerging markets shrug off crises for best gains in eight years:  https://t.co/KGLCFUxgib https://t.co/YpXJsFCXPu
13	2017-12-12 18:28:09+00:00	Bloomberg	Inclusive decision making can bring about faster change in the workplace and better business performance: https://t.co/qIJlAojGHg https://t.co/6NRFM3SKfJ
14	2017-12-08 16:15:07+00:00	Bloomberg	Wall Street has no idea what's going to happen to credit markets in 2018: https://t.co/O2ECEDUrgk https://t.co/iKDgnT8o3V
15	2017-12-07 16:33:03+00:00	Bloomberg	Why the stock wobble isn’t helping gold: https://t.co/tMiQhq7p8Z https://t.co/Le3O1xeGaJ
16	2017-12-06 18:29:59+00:00	Bloomberg	What is groupthink and how are millennials helping with diversity of thought? https://t.co/3JCoRRTmLM https://t.co/gFpBrNHb8a
17	2017-12-06 15:26:53+00:00	Bloomberg	Copper is flashing red as stockpiles and spreads point bearish: https://t.co/1FrQOyL32F https://t.co/SrpyyA4rWr
18	2017-12-05 14:57:03+00:00	Bloomberg	The pound is enjoying a fresh wave of confidence from investors: https://t.co/6VUU9VzYq8 https://t.co/tawBuDi1NM
19	2017-12-04 16:54:26+00:00	Bloomberg	Emerging market bonds shrug off political risk as elections loom: https://t.co/UMVQ0VuctF https://t.co/2JKpthepUT
20	2017-12-01 19:07:48+00:00	Bloomberg	For #WorldAidsDay, we're raising awareness to help reduce stigma and advance HIV treatment and education around the world.  #LetsEndIt https://t.co/w3RRzI4HtE
21	2017-12-01 15:25:33+00:00	Bloomberg	These are the signs that stocks are starting to turn really bullish on tax reform: https://t.co/cKMzRDEsrh https://t.co/xFyIxgK9Zw
22	2017-11-29 21:08:54+00:00	Bloomberg	Why the world-beating won is likely to escape intervention: https://t.co/Ve8RiHJX6w https://t.co/8zjHYrHwF8
23	2017-11-29 18:21:33+00:00	Bloomberg	Junk-avoiding budget plans may hurt South African growth: https://t.co/n0s9ZztLLK https://t.co/T47Nesmux1
24	2017-11-28 13:33:21+00:00	Bloomberg	BOE says stress test shows banks can withstand disorderly Brexit: https://t.co/4Pj3uvczrH https://t.co/pbVb8khCQW
25	2017-11-27 16:05:21+00:00	Bloomberg	Emerging-market investors can almost always count on South Africa to keep them on their toes: https://t.co/e8LKIMf867 https://t.co/Ke5Bdg8GW4
26	2017-11-24 15:11:47+00:00	Bloomberg	Thank record-high stock prices for a flattening U.S. yield curve: https://t.co/I2ysSdCLlg https://t.co/VigoAS8c7F
27	2017-11-20 19:14:37+00:00	Bloomberg	.@AnandaNahu's original pieces communicate the powerful culture, innovation &amp; impact of diversity in our society &amp; economy. See more about our collaboration:  https://t.co/Z5TvBCyHsi https://t.co/w2Lbwr8HbO
28	2017-11-17 14:11:15+00:00	Bloomberg	Investment assets that put women first surge past $2.2 billion: https://t.co/fLRjEyzN2M https://t.co/jc7GOM7ing
29	2017-11-16 13:56:35+00:00	Bloomberg	October ETF inflows continue as $40 billion heads into stocks: https://t.co/i8pKiQWPUy https://t.co/ixIu2ojQOd
30	2017-11-14 02:00:06+00:00	Bloomberg	Abe administration made advancing women in Japan's labor force a top priority, but more still needs to be done: https://t.co/j81gqj3Sbp https://t.co/DeZSJqBVQo
31	2017-11-13 22:33:39+00:00	Bloomberg	Defeating cancer in our lifetime starts with knowing the facts. https://t.co/fYpEl0a4cO
32	2017-11-13 17:30:03+00:00	Bloomberg	Incorporating new technology: Disguising a UX revolution within an evolution https://t.co/pT3rn5nsSU https://t.co/fzwuEKCNVv
33	2017-11-11 14:00:11+00:00	Bloomberg	We proudly support veterans, their families, and all who have served around the world.  #LearnFromAVet https://t.co/jfuQ7OZhsu
34	2017-11-09 20:45:07+00:00	Bloomberg	Employees are less likely to perceive bias when company leaders are from diverse demographic backgrounds: https://t.co/81yVkxGqBg https://t.co/X4DszflaGB
35	2017-11-09 17:16:58+00:00	Bloomberg	We’re honored to be named a Best Place to Work for #LGBT Equality, earning a 100% on @HRC’s Corporate Equality Index for the second year in a row #CEI2018 https://t.co/gWq35KLj3c
36	2017-11-09 08:27:19+00:00	Bloomberg	Tonight is the fourth @SquareMileHK where 1,250 runners are set to tackle this one-of-a-kind course. &lt;GO&gt; teams! #WeRunThisCity https://t.co/8l8PMj4DIZ
37	2017-11-08 22:12:03+00:00	Bloomberg	The promise and perils of machine learning in the enterprise:   https://t.co/OVhUEvARkf https://t.co/QSoEEXk8N2
38	2017-11-08 17:35:04+00:00	Bloomberg	Recognized by @BuiltInNewYork, we're leading the innovation ecosystem as the largest tech employer HQ’d in NYC: https://t.co/4wfW4PocYC https://t.co/4w7oyqU8g7
39	2017-11-08 11:18:49+00:00	Bloomberg	Bloomberg’s new European headquarters is built on a special place -- London’s Roman Temple of Mithras: https://t.co/SncODI7BiV https://t.co/EMGUTYVrEX
40	2017-11-08 10:29:03+00:00	Bloomberg	London Mithraeum Bloomberg SPACE to Bring Roman Temple of Mithras to Life: https://t.co/aHBqt5qAvW #LondonMithraeum
41	2017-11-07 15:35:36+00:00	Bloomberg	Foreigners try a new strategy in China's fragile bond market: https://t.co/OgQrsaR373 https://t.co/xGTQkcVrPM
42	2017-11-03 16:24:03+00:00	Bloomberg	Even the smallest Gulf economy is too big to fail: https://t.co/rRQd0GGNex https://t.co/jlXYqedDdW
43	2017-11-02 13:50:40+00:00	Bloomberg	Chinese analysts fleeing MiFID are returning home: https://t.co/136jdx070P https://t.co/CjQRpERwjJ
44	2017-10-31 15:13:03+00:00	Bloomberg	Saudi Arabia leads Gulf nations in cutting break-even oil price: https://t.co/QlCiWpxJMP https://t.co/kMRaMcj1Bf
45	2017-10-31 13:06:45+00:00	Bloomberg	Britain’s taxman wants to make money from MiFID: https://t.co/tva4UquXqI https://t.co/G2PHzNWfgs
46	2017-10-30 12:59:53+00:00	Bloomberg	Two years of reform and Saudi stocks have little to show for it: https://t.co/JFt0LnQGxG https://t.co/ouaUtx3tQH
47	2017-10-27 19:11:05+00:00	Bloomberg	Brazil's falling spreads likely to spur corporate bond sales: https://t.co/OmgHCReb7X https://t.co/3YgWNE3OnI
48	2017-10-26 08:02:40+00:00	Bloomberg	It’s Race Day for Singapore's 5th Bloomberg Square Mile Relay. Follow #Werunthiscity for updates. &lt;GO&gt; teams! @SquareMileSG https://t.co/APJrXoMpsK
49	2017-10-25 15:40:15+00:00	Bloomberg	Neurodiverse people are wired differently and bring new perspectives – a workplace competitive advantage: https://t.co/TOH9Rfc3pZ https://t.co/nqPPAgw3Yj
50	2017-10-25 12:00:04+00:00	Bloomberg	Welcoming all levels of society is part of breaking down barriers in Brazil: https://t.co/Qab5fGWEBb https://t.co/83zafyT25w
51	2017-10-25 08:56:48+00:00	Bloomberg	Your guide to the many flavors of quantitative finance: https://t.co/XzxjOwCGqG https://t.co/WV11BvHxNO
52	2017-10-24 12:04:16+00:00	Bloomberg	.@MikeBloomberg on the new European HQ's importance to our employees, customers and the community. #BloombergLondon https://t.co/hYdHn7y8Je
53	2017-10-24 11:00:27+00:00	Bloomberg	The building delivers a 73% saving in water consumption and a 35% saving in energy consumption &amp; associated CO₂ emissions. #BloombergLondon https://t.co/P7Lj7NjIif
54	2017-10-24 10:25:56+00:00	Bloomberg	The interior of the building is designed to bring people together and encourage chance interactions. #BloombergLondon https://t.co/auaRXZhpvd
55	2017-10-24 10:03:24+00:00	Bloomberg	The new building is meant to fit respectfully into the City while adding to its character and giving back to the community. #BloombergLondon https://t.co/0iFACDYaCV
56	2017-10-24 09:40:22+00:00	Bloomberg	Our new European HQ is designed with sustainability, innovation, community and collaboration at the forefront. #BloombergLondon https://t.co/E7n7yTx8uV
57	2017-10-24 09:18:05+00:00	Bloomberg	Welcome to Bloomberg’s new European headquarters: https://t.co/RgCj2rzFla #BloombergLondon https://t.co/by1rWNH7nS
58	2017-10-23 20:34:00+00:00	Bloomberg	Wall Street is redesigning the trade desk to better accommodate coders - and it's shaping the future. https://t.co/PIS2wr2Pf8 https://t.co/Bt8qyKUoSR
59	2017-10-23 16:51:38+00:00	Bloomberg	In celebrating #BlackHistoryMonth UK, we recognize the rich heritage &amp; culture that defines our employees' lives. https://t.co/PfrklTi6QG https://t.co/K1u4nJQ7ER
60	2017-10-19 21:10:08+00:00	Bloomberg	That's a wrap on #TBKCharityDay 2017! Thank you to everybody involved in raising money for charities across the world! https://t.co/oy2VDTeVma
61	2017-10-19 20:10:05+00:00	Bloomberg	.@PadmaLakshmi shared her passion and brought awareness around @EndoFound to the trade floor for #TBKCharityDay. https://t.co/qniDolQoia
62	2017-10-19 19:39:14+00:00	Bloomberg	.@NickMangold was on the trade floor to benefit @AnswerTheCall &amp; families of fallen New York police officers &amp; firefighters. #TBKCharityDay https://t.co/nCmiS441N6
63	2017-10-19 10:27:07+00:00	Bloomberg	#TBKCharityDay is about celebrities supporting their charities. Benedict Cumberbatch and @siobhanhewlett are here for @royalmarsden. https://t.co/udzMTSVB6o
64	2017-10-19 08:17:54+00:00	Bloomberg	Today is #TBKCharityDay and London is ready to trade and raise funds for @royalmarsden, @NoahsArkHospice, @RMHCUK and @princestrust. https://t.co/Jku6e9zuQs
65	2017-10-19 07:09:31+00:00	Bloomberg	.@cocolee117 crushed it today! Thanks for trading for a good cause. #TBKCharityDay @FoodlinkHK https://t.co/NimYD17QpJ
66	2017-10-19 04:35:29+00:00	Bloomberg	.@GEMoving trading to raise funds at #TBKCharityDay in support of saving sight worldwide. @ORBISHongKong https://t.co/ZXVGJU0dPz https://t.co/MejBppYbgq
67	2017-10-19 00:49:57+00:00	Bloomberg	We're kicking off our 6th annual Tradebook Charity Day in Hong Kong. Let's raise some money for good! #TBKCharityDay https://t.co/JkDrNEMa0F https://t.co/LWs9Yk98gb
