Date,^DJI_Close,^DJI_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2018-03-27,23857.7109375,524480000,1.0,27,1,False,False,False,False
2018-03-28,23848.419921875,530040000,1.0,28,2,False,True,False,False
2018-03-29,24103.109375,463550000,1.0,29,3,False,True,False,False
2018-04-02,23644.189453125,509820000,1.0,2,0,False,False,True,False
2018-04-03,24033.359375,394130000,1.0,3,1,False,False,True,False
2018-04-04,24264.30078125,388540000,1.0,4,2,False,False,True,False
2018-04-05,24505.220703125,347790000,1.0,5,3,False,False,False,False
2018-04-06,23932.759765625,395990000,1.0,6,4,False,False,False,False
2018-04-09,23979.099609375,380790000,1.0,9,0,False,False,False,False
2018-04-10,24408.0,368590000,1.0,10,1,False,False,False,False
2018-04-11,24189.44921875,286360000,1.0,11,2,False,False,False,False
2018-04-12,24483.05078125,336130000,1.0,12,3,False,False,False,False
2018-04-13,24360.140625,331890000,1.0,13,4,False,False,False,False
2018-04-16,24573.0390625,305070000,1.0,16,0,False,False,False,False
2018-04-17,24786.630859375,342410000,1.0,17,1,False,False,False,False
2018-04-18,24748.0703125,302030000,1.0,18,2,False,False,False,False
2018-04-19,24664.890625,381110000,1.0,19,3,False,False,False,False
2018-04-20,24462.939453125,537770000,1.0,20,4,False,False,False,False
2018-04-23,24448.689453125,351030000,1.0,23,0,False,False,False,False
2018-04-24,24024.130859375,468180000,1.0,24,1,False,False,False,False
2018-04-25,24083.830078125,437100000,1.0,25,2,False,False,False,False
2018-04-26,24322.33984375,390360000,1.0,26,3,False,False,False,False
2018-04-27,24311.189453125,392810000,1.0,27,4,False,False,False,False
2018-04-30,24163.150390625,416650000,1.0,30,0,False,True,False,False
2018-05-01,24099.05078125,380070000,1.0,1,1,False,False,True,False
2018-05-02,23924.98046875,385350000,1.0,2,2,False,False,True,False
2018-05-03,23930.150390625,389240000,1.0,3,3,False,False,True,False
2018-05-04,24262.509765625,329480000,1.0,4,4,False,False,True,False
2018-05-07,24357.3203125,307670000,1.0,7,0,False,False,False,False
2018-05-08,24360.2109375,344940000,1.0,8,1,False,False,False,False
2018-05-09,24542.5390625,361580000,1.0,9,2,False,False,False,False
2018-05-10,24739.529296875,304210000,1.0,10,3,False,False,False,False
2018-05-11,24831.169921875,274150000,1.0,11,4,False,False,False,False
2018-05-14,24899.41015625,282860000,1.0,14,0,False,False,False,False
2018-05-15,24706.41015625,301900000,1.0,15,1,False,False,False,False
2018-05-16,24768.9296875,280810000,1.0,16,2,False,False,False,False
2018-05-17,24713.98046875,314650000,1.0,17,3,False,False,False,False
2018-05-18,24715.08984375,269700000,1.0,18,4,False,False,False,False
2018-05-21,25013.2890625,308920000,1.0,21,0,False,False,False,False
2018-05-22,24834.41015625,288200000,1.0,22,1,False,False,False,False
2018-05-23,24886.810546875,399610000,1.0,23,2,False,False,False,False
2018-05-24,24811.759765625,347050000,1.0,24,3,False,False,False,False
2018-05-25,24753.08984375,257210000,1.0,25,4,False,False,False,False
2018-05-29,24361.44921875,395810000,1.0,29,1,False,True,False,False
2018-05-30,24667.779296875,324870000,1.0,30,2,False,True,False,False
2018-05-31,24415.83984375,429740000,1.0,31,3,False,True,False,False
2018-06-01,24635.2109375,315710000,1.0,1,4,False,False,True,False
2018-06-04,24813.689453125,340400000,1.0,4,0,False,False,True,False
2018-06-05,24799.98046875,306340000,1.0,5,1,False,False,False,False
2018-06-06,25146.390625,316090000,1.0,6,2,False,False,False,False
2018-06-07,25241.41015625,357680000,1.0,7,3,False,False,False,False
2018-06-08,25316.529296875,317510000,1.0,8,4,False,False,False,False
2018-06-11,25322.310546875,276740000,1.0,11,0,False,False,False,False
2018-06-12,25320.73046875,265750000,1.0,12,1,False,False,False,False
2018-06-13,25201.19921875,329700000,1.0,13,2,False,False,False,False
2018-06-14,25175.310546875,341170000,1.0,14,3,False,False,False,False
2018-06-15,25090.48046875,659370000,1.0,15,4,False,False,False,False
2018-06-18,24987.470703125,337070000,1.0,18,0,False,False,False,False
2018-06-19,24700.2109375,376380000,1.0,19,1,False,False,False,True
2018-06-20,24657.80078125,359520000,1.0,20,2,False,False,False,False
2018-06-21,24461.69921875,349570000,1.0,21,3,False,False,False,False
2018-06-22,24580.890625,473970000,1.0,22,4,False,False,False,False
2018-06-25,24252.80078125,439130000,1.0,25,0,False,False,False,False
2018-06-26,24283.109375,301130000,1.0,26,1,False,False,False,False
2018-06-27,24117.58984375,313790000,1.0,27,2,False,False,False,False
2018-06-28,24216.05078125,305020000,1.0,28,3,False,True,False,False
2018-06-29,24271.41015625,329070000,1.0,29,4,False,True,False,False
2018-07-02,24307.1796875,244110000,1.0,2,0,False,False,True,False
2018-07-03,24174.8203125,160960000,1.0,3,1,False,False,True,False
2018-07-05,24356.740234375,237670000,1.0,5,3,False,False,False,False
2018-07-06,24456.48046875,219450000,1.0,6,4,False,False,False,False
2018-07-09,24776.58984375,240580000,1.0,9,0,False,False,False,False
2018-07-10,24919.66015625,235040000,1.0,10,1,False,False,False,False
2018-07-11,24700.44921875,237370000,1.0,11,2,False,False,False,False
2018-07-12,24924.890625,233150000,1.0,12,3,False,False,False,False
2018-07-13,25019.41015625,255520000,1.0,13,4,False,False,False,False
2018-07-16,25064.359375,231270000,1.0,16,0,False,False,False,False
2018-07-17,25119.890625,250450000,1.0,17,1,False,False,False,False
2018-07-18,25199.2890625,252870000,1.0,18,2,False,False,False,False
2018-07-19,25064.5,285760000,1.0,19,3,False,False,False,False
2018-07-20,25058.119140625,274080000,1.0,20,4,False,False,False,False
2018-07-23,25044.2890625,228820000,1.0,23,0,False,False,False,False
2018-07-24,25241.939453125,274940000,1.0,24,1,False,False,False,False
2018-07-25,25414.099609375,273670000,1.0,25,2,False,False,False,False
2018-07-26,25527.0703125,297530000,1.0,26,3,False,False,False,False
2018-07-27,25451.060546875,329680000,1.0,27,4,False,False,False,False
2018-07-30,25306.830078125,296880000,1.0,30,0,False,True,False,False
2018-07-31,25415.189453125,348700000,1.0,31,1,False,True,False,False
2018-08-01,25333.8203125,315880000,1.0,1,2,False,False,True,False
2018-08-02,25326.16015625,307700000,1.0,2,3,False,False,True,False
2018-08-03,25462.580078125,239020000,1.0,3,4,False,False,True,False
2018-08-06,25502.1796875,238990000,1.0,6,0,False,False,False,False
2018-08-07,25628.91015625,239910000,1.0,7,1,False,False,False,False
2018-08-08,25583.75,217770000,1.0,8,2,False,False,False,False
2018-08-09,25509.23046875,214970000,1.0,9,3,False,False,False,False
2018-08-10,25313.140625,234480000,1.0,10,4,False,False,False,False
2018-08-13,25187.69921875,219990000,1.0,13,0,False,False,False,False
2018-08-14,25299.919921875,219210000,1.0,14,1,False,False,False,False
2018-08-15,25162.41015625,295810000,1.0,15,2,False,False,False,False
2018-08-16,25558.73046875,342430000,1.0,16,3,False,False,False,False
2018-08-17,25669.3203125,284160000,1.0,17,4,False,False,False,False
2018-08-20,25758.689453125,248570000,1.0,20,0,False,False,False,False
2018-08-21,25822.2890625,241620000,1.0,21,1,False,False,False,False
2018-08-22,25733.599609375,200480000,1.0,22,2,False,False,False,False
2018-08-23,25656.98046875,213270000,1.0,23,3,False,False,False,False
2018-08-24,25790.349609375,200330000,1.0,24,4,False,False,False,False
2018-08-27,26049.640625,220510000,1.0,27,0,False,False,False,False
2018-08-28,26064.01953125,211470000,1.0,28,1,False,True,False,False
2018-08-29,26124.5703125,214960000,1.0,29,2,False,True,False,False
2018-08-30,25986.919921875,240440000,1.0,30,3,False,True,False,False
2018-08-31,25964.8203125,273440000,1.0,31,4,False,True,False,False
2018-09-04,25952.48046875,254600000,1.0,4,1,False,False,True,False
2018-09-05,25974.990234375,289210000,1.0,5,2,False,False,False,False
2018-09-06,25995.869140625,262380000,1.0,6,3,False,False,False,False
2018-09-07,25916.5390625,281350000,1.0,7,4,False,False,False,False
2018-09-10,25857.0703125,252170000,1.0,10,0,False,False,False,False
2018-09-11,25971.060546875,265960000,1.0,11,1,False,False,False,False
2018-09-12,25998.919921875,282770000,1.0,12,2,False,False,False,False
2018-09-13,26145.990234375,260800000,1.0,13,3,False,False,False,False
2018-09-14,26154.669921875,228640000,1.0,14,4,False,False,False,False
2018-09-17,26062.119140625,230230000,1.0,17,0,False,False,False,False
2018-09-18,26246.9609375,243000000,1.0,18,1,False,False,False,False
2018-09-19,26405.759765625,251330000,1.0,19,2,False,False,False,False
2018-09-20,26656.98046875,260480000,1.0,20,3,False,False,False,False
2018-09-21,26743.5,657620000,1.0,21,4,False,False,False,False
2018-09-24,26562.05078125,254850000,1.0,24,0,False,False,False,False
2018-09-25,26492.2109375,234110000,1.0,25,1,False,False,False,False
2018-09-26,26385.279296875,262620000,1.0,26,2,False,False,False,False
2018-09-27,26439.9296875,226350000,1.0,27,3,False,False,False,False
2018-09-28,26458.310546875,264030000,1.0,28,4,False,True,False,False
2018-10-01,26651.2109375,238320000,1.0,1,0,False,False,True,False
2018-10-02,26773.939453125,258290000,1.0,2,1,False,False,True,False
2018-10-03,26828.390625,280130000,1.0,3,2,False,False,True,False
2018-10-04,26627.48046875,289600000,1.0,4,3,False,False,True,False
2018-10-05,26447.05078125,267100000,1.0,5,4,False,False,False,False
2018-10-08,26486.779296875,273020000,1.0,8,0,False,False,False,True
2018-10-09,26430.5703125,282560000,1.0,9,1,False,False,False,False
2018-10-10,25598.740234375,438200000,1.0,10,2,False,False,False,False
2018-10-11,25052.830078125,522880000,1.0,11,3,False,False,False,False
2018-10-12,25339.990234375,397510000,1.0,12,4,False,False,False,False
2018-10-15,25250.55078125,287320000,1.0,15,0,False,False,False,False
2018-10-16,25798.419921875,305800000,1.0,16,1,False,False,False,False
2018-10-17,25706.6796875,298210000,1.0,17,2,False,False,False,False
2018-10-18,25379.44921875,328020000,1.0,18,3,False,False,False,False
2018-10-19,25444.33984375,350810000,1.0,19,4,False,False,False,False
2018-10-22,25317.41015625,314940000,1.0,22,0,False,False,False,False
2018-10-23,25191.4296875,436430000,1.0,23,1,False,False,False,False
2018-10-24,24583.419921875,496400000,1.0,24,2,False,False,False,False
2018-10-25,24984.55078125,439670000,1.0,25,3,False,False,False,False
2018-10-26,24688.310546875,505310000,1.0,26,4,False,False,False,False
2018-10-29,24442.919921875,443850000,1.0,29,0,False,True,False,False
2018-10-30,24874.640625,470050000,1.0,30,1,False,True,False,False
2018-10-31,25115.759765625,448930000,1.0,31,2,False,True,False,False
2018-11-01,25380.740234375,383970000,1.0,1,3,False,False,True,False
2018-11-02,25270.830078125,429480000,1.0,2,4,False,False,True,False
2018-11-05,25461.69921875,334740000,1.0,5,0,False,False,False,False
2018-11-06,25635.009765625,265450000,1.0,6,1,False,False,False,False
2018-11-07,26180.30078125,361780000,1.0,7,2,False,False,False,False
2018-11-08,26191.220703125,295650000,1.0,8,3,False,False,False,False
2018-11-09,25989.30078125,324450000,1.0,9,4,False,False,False,False
2018-11-12,25387.1796875,346910000,1.0,12,0,False,False,False,False
2018-11-13,25286.490234375,339690000,1.0,13,1,False,False,False,False
2018-11-14,25080.5,384240000,1.0,14,2,False,False,False,False
2018-11-15,25289.26953125,392750000,1.0,15,3,False,False,False,False
2018-11-16,25413.220703125,354460000,1.0,16,4,False,False,False,False
2018-11-19,25017.439453125,358090000,1.0,19,0,False,False,False,False
2018-11-20,24465.640625,445920000,1.0,20,1,False,False,False,False
2018-11-21,24464.689453125,289370000,1.0,21,2,False,False,False,True
2018-11-23,24285.94921875,155940000,1.0,23,4,False,False,False,False
2018-11-26,24640.240234375,306280000,1.0,26,0,False,False,False,False
2018-11-27,24748.73046875,308250000,1.0,27,1,False,False,False,False
2018-11-28,25366.4296875,362160000,1.0,28,2,False,True,False,False
2018-11-29,25338.83984375,305110000,1.0,29,3,False,True,False,False
2018-11-30,25538.4609375,482250000,1.0,30,4,False,True,False,False
2018-12-03,25826.4296875,388480000,1.0,3,0,False,False,True,False
2018-12-04,25027.0703125,418900000,1.0,4,1,False,False,True,False
2018-12-06,24947.669921875,471690000,1.0,6,3,False,False,False,False
2018-12-07,24388.94921875,398230000,1.0,7,4,False,False,False,False
2018-12-10,24423.259765625,389690000,1.0,10,0,False,False,False,False
2018-12-11,24370.240234375,342960000,1.0,11,1,False,False,False,False
2018-12-12,24527.26953125,344330000,1.0,12,2,False,False,False,False
2018-12-13,24597.380859375,299970000,1.0,13,3,False,False,False,False
2018-12-14,24100.509765625,416940000,1.0,14,4,False,False,False,False
2018-12-17,23592.98046875,466740000,1.0,17,0,False,False,False,False
2018-12-18,23675.640625,408070000,1.0,18,1,False,False,False,False
2018-12-19,23323.66015625,503550000,1.0,19,2,False,False,False,False
2018-12-20,22859.599609375,576700000,1.0,20,3,False,False,False,False
2018-12-21,22445.369140625,900510000,1.0,21,4,False,False,False,False
2018-12-24,21792.19921875,308420000,1.0,24,0,False,False,False,True
2018-12-26,22878.44921875,433080000,1.0,26,2,False,False,False,False
2018-12-27,23138.8203125,407940000,1.0,27,3,False,False,False,False
2018-12-28,23062.400390625,336510000,1.0,28,4,False,True,False,False
