Date,^DJI_Close,^DJI_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2020-04-02,21413.439453125,529540000,1.0,2,3,False,False,True,False
2020-04-03,21052.529296875,450010000,1.0,3,4,False,False,True,False
2020-04-06,22679.990234375,610760000,1.0,6,0,False,False,False,False
2020-04-07,22653.859375,594660000,1.0,7,1,False,False,False,False
2020-04-08,23433.5703125,472740000,1.0,8,2,False,False,False,False
2020-04-09,23719.369140625,566400000,1.0,9,3,False,False,False,False
2020-04-13,23390.76953125,394320000,1.0,13,0,False,False,False,False
2020-04-14,23949.759765625,485910000,1.0,14,1,False,False,False,False
2020-04-15,23504.349609375,437630000,1.0,15,2,False,False,False,False
2020-04-16,23537.6796875,471050000,1.0,16,3,False,False,False,False
2020-04-17,24242.490234375,525950000,1.0,17,4,False,False,False,False
2020-04-20,23650.439453125,423410000,1.0,20,0,False,False,False,False
2020-04-21,23018.880859375,485140000,1.0,21,1,False,False,False,False
2020-04-22,23475.8203125,352880000,1.0,22,2,False,False,False,False
2020-04-23,23515.259765625,389290000,1.0,23,3,False,False,False,False
2020-04-24,23775.26953125,376020000,1.0,24,4,False,False,False,False
2020-04-27,24133.779296875,389390000,1.0,27,0,False,False,False,False
2020-04-28,24101.55078125,400250000,1.0,28,1,False,True,False,False
2020-04-29,24633.859375,455290000,1.0,29,2,False,True,False,False
2020-04-30,24345.720703125,487840000,1.0,30,3,False,True,False,False
2020-05-01,23723.689453125,418160000,1.0,1,4,False,False,True,False
2020-05-04,23749.759765625,355360000,1.0,4,0,False,False,True,False
2020-05-05,23883.08984375,369710000,1.0,5,1,False,False,False,False
2020-05-06,23664.640625,377450000,1.0,6,2,False,False,False,False
2020-05-07,23875.890625,369890000,1.0,7,3,False,False,False,False
2020-05-08,24331.3203125,335760000,1.0,8,4,False,False,False,False
2020-05-11,24221.990234375,352400000,1.0,11,0,False,False,False,False
2020-05-12,23764.779296875,359480000,1.0,12,1,False,False,False,False
2020-05-13,23247.970703125,469950000,1.0,13,2,False,False,False,False
2020-05-14,23625.33984375,472700000,1.0,14,3,False,False,False,False
2020-05-15,23685.419921875,491510000,1.0,15,4,False,False,False,False
2020-05-18,24597.369140625,484190000,1.0,18,0,False,False,False,False
2020-05-19,24206.859375,374100000,1.0,19,1,False,False,False,False
2020-05-20,24575.900390625,366510000,1.0,20,2,False,False,False,False
2020-05-21,24474.119140625,346770000,1.0,21,3,False,False,False,False
2020-05-22,24465.16015625,255660000,1.0,22,4,False,False,False,False
2020-05-26,24995.109375,424380000,1.0,26,1,False,False,False,False
2020-05-27,25548.26953125,411230000,1.0,27,2,False,False,False,False
2020-05-28,25400.640625,377800000,1.0,28,3,False,True,False,False
2020-05-29,25383.109375,527620000,1.0,29,4,False,True,False,False
2020-06-01,25475.01953125,338310000,1.0,1,0,False,False,True,False
2020-06-02,25742.650390625,352610000,1.0,2,1,False,False,True,False
2020-06-03,26269.890625,398790000,1.0,3,2,False,False,True,False
2020-06-04,26281.8203125,372190000,1.0,4,3,False,False,True,False
2020-06-05,27110.98046875,542310000,1.0,5,4,False,False,False,False
2020-06-08,27572.439453125,430200000,1.0,8,0,False,False,False,False
2020-06-09,27272.30078125,381430000,1.0,9,1,False,False,False,False
2020-06-10,26989.990234375,448930000,1.0,10,2,False,False,False,False
2020-06-11,25128.169921875,647780000,1.0,11,3,False,False,False,False
2020-06-12,25605.5390625,514440000,1.0,12,4,False,False,False,False
2020-06-15,25763.16015625,461230000,1.0,15,0,False,False,False,False
2020-06-16,26289.98046875,489500000,1.0,16,1,False,False,False,False
2020-06-17,26119.609375,328830000,1.0,17,2,False,False,False,False
2020-06-18,26080.099609375,328390000,1.0,18,3,False,False,False,False
2020-06-19,25871.4609375,669390000,1.0,19,4,False,False,False,True
2020-06-22,26024.9609375,351780000,1.0,22,0,False,False,False,False
2020-06-23,26156.099609375,389980000,1.0,23,1,False,False,False,False
2020-06-24,25445.939453125,450120000,1.0,24,2,False,False,False,False
2020-06-25,25745.599609375,384560000,1.0,25,3,False,False,False,False
2020-06-26,25015.55078125,640860000,1.0,26,4,False,False,False,False
2020-06-29,25595.80078125,378070000,1.0,29,0,False,True,False,False
2020-06-30,25812.880859375,410780000,1.0,30,1,False,True,False,False
2020-07-01,25734.970703125,373180000,1.0,1,2,False,False,True,False
2020-07-02,25827.359375,349130000,1.0,2,3,False,False,True,False
2020-07-06,26287.029296875,340690000,1.0,6,0,False,False,False,False
2020-07-07,25890.1796875,346820000,1.0,7,1,False,False,False,False
2020-07-08,26067.279296875,337300000,1.0,8,2,False,False,False,False
2020-07-09,25706.08984375,387610000,1.0,9,3,False,False,False,False
2020-07-10,26075.30078125,338170000,1.0,10,4,False,False,False,False
2020-07-13,26085.80078125,425320000,1.0,13,0,False,False,False,False
2020-07-14,26642.58984375,401640000,1.0,14,1,False,False,False,False
2020-07-15,26870.099609375,384900000,1.0,15,2,False,False,False,False
2020-07-16,26734.7109375,287330000,1.0,16,3,False,False,False,False
2020-07-17,26671.94921875,296460000,1.0,17,4,False,False,False,False
2020-07-20,26680.869140625,309390000,1.0,20,0,False,False,False,False
2020-07-21,26840.400390625,364930000,1.0,21,1,False,False,False,False
2020-07-22,27005.83984375,404340000,1.0,22,2,False,False,False,False
2020-07-23,26652.330078125,419800000,1.0,23,3,False,False,False,False
2020-07-24,26469.890625,494170000,1.0,24,4,False,False,False,False
2020-07-27,26584.76953125,400930000,1.0,27,0,False,False,False,False
2020-07-28,26379.279296875,361090000,1.0,28,1,False,True,False,False
2020-07-29,26539.5703125,347580000,1.0,29,2,False,True,False,False
2020-07-30,26313.650390625,351540000,1.0,30,3,False,True,False,False
2020-07-31,26428.3203125,488050000,1.0,31,4,False,True,False,False
2020-08-03,26664.400390625,439380000,1.0,3,0,False,False,True,False
2020-08-04,26828.470703125,346350000,1.0,4,1,False,False,True,False
2020-08-05,27201.51953125,366000000,1.0,5,2,False,False,False,False
2020-08-06,27386.98046875,322460000,1.0,6,3,False,False,False,False
2020-08-07,27433.48046875,321170000,1.0,7,4,False,False,False,False
2020-08-10,27791.439453125,360340000,1.0,10,0,False,False,False,False
2020-08-11,27686.91015625,428220000,1.0,11,1,False,False,False,False
2020-08-12,27976.83984375,340210000,1.0,12,2,False,False,False,False
2020-08-13,27896.720703125,360160000,1.0,13,3,False,False,False,False
2020-08-14,27931.01953125,275540000,1.0,14,4,False,False,False,False
2020-08-17,27844.91015625,286860000,1.0,17,0,False,False,False,False
2020-08-18,27778.0703125,276170000,1.0,18,1,False,False,False,False
2020-08-19,27692.880859375,311460000,1.0,19,2,False,False,False,False
2020-08-20,27739.73046875,304550000,1.0,20,3,False,False,False,False
2020-08-21,27930.330078125,372720000,1.0,21,4,False,False,False,False
2020-08-24,28308.4609375,383880000,1.0,24,0,False,False,False,False
2020-08-25,28248.439453125,338420000,1.0,25,1,False,False,False,False
2020-08-26,28331.919921875,327070000,1.0,26,2,False,False,False,False
2020-08-27,28492.26953125,404340000,1.0,27,3,False,False,False,False
2020-08-28,28653.869140625,369740000,1.0,28,4,False,True,False,False
2020-08-31,28430.05078125,517320000,1.0,31,0,False,True,False,False
2020-09-01,28645.66015625,423410000,1.0,1,1,False,False,True,False
2020-09-02,29100.5,539510000,1.0,2,2,False,False,True,False
2020-09-03,28292.73046875,650080000,1.0,3,3,False,False,True,False
2020-09-04,28133.310546875,694640000,1.0,4,4,False,False,True,False
2020-09-08,27500.890625,580860000,1.0,8,1,False,False,False,False
2020-09-09,27940.470703125,460590000,1.0,9,2,False,False,False,False
2020-09-10,27534.580078125,442850000,1.0,10,3,False,False,False,False
2020-09-11,27665.640625,435330000,1.0,11,4,False,False,False,False
2020-09-14,27993.330078125,380750000,1.0,14,0,False,False,False,False
2020-09-15,27995.599609375,414520000,1.0,15,1,False,False,False,False
2020-09-16,28032.380859375,416650000,1.0,16,2,False,False,False,False
2020-09-17,27901.98046875,437230000,1.0,17,3,False,False,False,False
2020-09-18,27657.419921875,698710000,1.0,18,4,False,False,False,False
2020-09-21,27147.69921875,523660000,1.0,21,0,False,False,False,False
2020-09-22,27288.1796875,420720000,1.0,22,1,False,False,False,False
2020-09-23,26763.130859375,459470000,1.0,23,2,False,False,False,False
2020-09-24,26815.439453125,447810000,1.0,24,3,False,False,False,False
2020-09-25,27173.9609375,388900000,1.0,25,4,False,False,False,False
2020-09-28,27584.060546875,401860000,1.0,28,0,False,True,False,False
2020-09-29,27452.66015625,303820000,1.0,29,1,False,True,False,False
2020-09-30,27781.69921875,452550000,1.0,30,2,False,True,False,False
2020-10-01,27816.900390625,373450000,1.0,1,3,False,False,True,False
2020-10-02,27682.810546875,392770000,1.0,2,4,False,False,True,False
2020-10-05,28148.640625,318210000,1.0,5,0,False,False,False,False
2020-10-06,27772.759765625,435030000,1.0,6,1,False,False,False,False
2020-10-07,28303.4609375,328750000,1.0,7,2,False,False,False,False
2020-10-08,28425.509765625,314750000,1.0,8,3,False,False,False,False
2020-10-09,28586.900390625,324050000,1.0,9,4,False,False,False,False
2020-10-12,28837.51953125,493680000,1.0,12,0,False,False,False,True
2020-10-13,28679.810546875,526110000,1.0,13,1,False,False,False,False
2020-10-14,28514.0,370800000,1.0,14,2,False,False,False,False
2020-10-15,28494.19921875,328940000,1.0,15,3,False,False,False,False
2020-10-16,28606.310546875,356140000,1.0,16,4,False,False,False,False
2020-10-19,28195.419921875,358700000,1.0,19,0,False,False,False,False
2020-10-20,28308.7890625,350220000,1.0,20,1,False,False,False,False
2020-10-21,28210.8203125,299420000,1.0,21,2,False,False,False,False
2020-10-22,28363.66015625,330320000,1.0,22,3,False,False,False,False
2020-10-23,28335.5703125,347300000,1.0,23,4,False,False,False,False
2020-10-26,27685.380859375,404150000,1.0,26,0,False,False,False,False
2020-10-27,27463.189453125,366400000,1.0,27,1,False,False,False,False
2020-10-28,26519.94921875,496150000,1.0,28,2,False,True,False,False
2020-10-29,26659.109375,419770000,1.0,29,3,False,True,False,False
2020-10-30,26501.599609375,504820000,1.0,30,4,False,True,False,False
2020-11-02,26925.05078125,379990000,1.0,2,0,False,False,True,False
2020-11-03,27480.029296875,350980000,1.0,3,1,False,False,True,False
2020-11-04,27847.66015625,447860000,1.0,4,2,False,False,True,False
2020-11-05,28390.1796875,390140000,1.0,5,3,False,False,False,False
2020-11-06,28323.400390625,326710000,1.0,6,4,False,False,False,False
2020-11-09,29157.970703125,673310000,1.0,9,0,False,False,False,False
2020-11-10,29420.919921875,526980000,1.0,10,1,False,False,False,False
2020-11-11,29397.630859375,376700000,1.0,11,2,False,False,False,True
2020-11-12,29080.169921875,369320000,1.0,12,3,False,False,False,False
2020-11-13,29479.810546875,348810000,1.0,13,4,False,False,False,False
2020-11-16,29950.439453125,418290000,1.0,16,0,False,False,False,False
2020-11-17,29783.349609375,372380000,1.0,17,1,False,False,False,False
2020-11-18,29438.419921875,382850000,1.0,18,2,False,False,False,False
2020-11-19,29483.23046875,331330000,1.0,19,3,False,False,False,False
2020-11-20,29263.48046875,305350000,1.0,20,4,False,False,False,False
2020-11-23,29591.26953125,387200000,1.0,23,0,False,False,False,False
2020-11-24,30046.240234375,432760000,1.0,24,1,False,False,False,False
2020-11-25,29872.470703125,323030000,1.0,25,2,False,False,False,True
2020-11-27,29910.369140625,177040000,1.0,27,4,False,False,False,False
2020-11-30,29638.640625,551350000,1.0,30,0,False,True,False,False
2020-12-01,29823.919921875,429510000,1.0,1,1,False,False,True,False
2020-12-02,29883.7890625,385280000,1.0,2,2,False,False,True,False
2020-12-03,29969.51953125,405680000,1.0,3,3,False,False,True,False
2020-12-04,30218.259765625,356590000,1.0,4,4,False,False,True,False
2020-12-07,30069.7890625,365810000,1.0,7,0,False,False,False,False
2020-12-08,30173.880859375,311190000,1.0,8,1,False,False,False,False
2020-12-09,30068.810546875,380520000,1.0,9,2,False,False,False,False
2020-12-10,29999.259765625,325550000,1.0,10,3,False,False,False,False
2020-12-11,30046.369140625,393870000,1.0,11,4,False,False,False,False
2020-12-14,29861.55078125,371980000,1.0,14,0,False,False,False,False
2020-12-15,30199.310546875,417770000,1.0,15,1,False,False,False,False
2020-12-16,30154.5390625,344590000,1.0,16,2,False,False,False,False
2020-12-17,30303.369140625,345530000,1.0,17,3,False,False,False,False
2020-12-18,30179.05078125,782070000,1.0,18,4,False,False,False,False
2020-12-21,30216.44921875,437480000,1.0,21,0,False,False,False,False
2020-12-22,30015.509765625,388810000,1.0,22,1,False,False,False,False
2020-12-23,30129.830078125,274050000,1.0,23,2,False,False,False,False
2020-12-24,30199.869140625,145570000,1.0,24,3,False,False,False,True
2020-12-28,30403.970703125,302490000,1.0,28,0,False,True,False,False
2020-12-29,30335.669921875,357610000,1.0,29,1,False,True,False,False
2020-12-30,30409.560546875,291890000,1.0,30,2,False,True,False,False
