,algo,close_volatility,close_range,vol_volatility,vol_range,market,VIX_range,VIX_volatility,VIX_mean,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets
0,?,0.05919984943562846,156.31865156599088,0.2667049851691128,482480125.0,cryptos,0.06529744110856038,1.969473788612767,13.531263090434829,155,6
1,BestMarkowitz,0.05426306411231031,38.7099867798388,0.24354755501651548,427140450.0,cryptos,0.05299907832054615,1.9300003051757795,12.664105330015484,341,10
2,BestMarkowitz,0.036540345676382875,40.69703987176763,0.2869279239649848,962680425.0,cryptos,0.049766206162725174,1.2305260206523716,12.536210557034142,210,6
