,algo,close_volatility,close_range,vol_volatility,vol_range,market,VIX_range,VIX_volatility,VIX_mean
0,BestMarkowitz,0.019712717277713475,14.185009908676147,0.36653200093984084,22108465.225,Nasdaq,0.052361586184210336,4.289999008178713,15.138999843597412
