,algo,close_volatility,close_range,vol_volatility,vol_range,market,VIX_range,VIX_volatility,VIX_mean
0,BestMarkowitz,0.014615748219246298,5.685184528953152,0.3200740068472035,14322015.921052631,Nasdaq,0.04642862472324815,2.340000152587889,10.513000106811523
1,BestMarkowitz,0.010167163732154936,4.930525930304275,0.4099636573907085,18813827.710526317,Nasdaq,0.03689782236520334,1.6199998855590838,10.01599998474121
2,BestMarkowitz,0.0139120187149711,9.235501364657754,0.33640079673111345,13615844.894736841,Nasdaq,0.0566102074739616,2.5100002288818377,9.848000049591064
