,Gold_Close,Gold_Volume,Oil_Close,Oil_Volume,Gas_Close,Gas_Volume,VIX,FED,PMI,Michi,Unemploy
2018-02-07,1311.5999755859375,491.0,65.51000213623047,56412.0,2.7019999027252197,220437.0,27.729999542236328,1.42,55.5,99.7,4.1
2018-02-08,1316.9000244140625,459.0,64.80999755859375,37936.0,2.697000026702881,191585.0,33.459999084472656,1.42,55.5,99.7,4.1
2018-02-09,1313.0999755859375,451.0,62.790000915527344,34853.0,2.5840001106262207,236204.0,29.059999465942383,1.42,55.5,99.7,4.1
2018-02-10,1313.0999755859375,451.0,62.790000915527344,34853.0,2.5840001106262207,236204.0,29.059999465942383,1.42,55.5,99.7,4.1
2018-02-11,1313.0999755859375,451.0,62.790000915527344,34853.0,2.5840001106262207,236204.0,29.059999465942383,1.42,55.5,99.7,4.1
2018-02-12,1324.199951171875,140.0,62.59000015258789,33192.0,2.552000045776367,196427.0,25.610000610351562,1.42,55.5,99.7,4.1
2018-02-13,1328.0999755859375,71.0,62.720001220703125,38693.0,2.5940001010894775,203096.0,24.969999313354492,1.42,55.5,99.7,4.1
2018-02-14,1355.5,400.0,64.36000061035156,40865.0,2.5869998931884766,175161.0,19.260000228881836,1.42,55.5,99.7,4.1
2018-02-15,1352.0999755859375,111.0,64.33000183105469,36176.0,2.5799999237060547,163821.0,19.1299991607666,1.42,55.5,99.7,4.1
2018-02-16,1353.199951171875,110.0,64.83999633789062,27034.0,2.558000087738037,112338.0,19.459999084472656,1.42,55.5,99.7,4.1
2018-02-17,1353.199951171875,110.0,64.83999633789062,27034.0,2.558000087738037,112338.0,19.459999084472656,1.42,55.5,99.7,4.1
2018-02-18,1353.199951171875,110.0,64.83999633789062,27034.0,2.558000087738037,112338.0,19.459999084472656,1.42,55.5,99.7,4.1
2018-02-19,1353.199951171875,110.0,64.83999633789062,27034.0,2.558000087738037,112338.0,19.459999084472656,1.42,55.5,99.7,4.1
2018-02-20,1328.800048828125,283.0,65.25,34029.0,2.615999937057495,147855.0,20.600000381469727,1.42,55.5,99.7,4.1
2018-02-21,1330.0,119.0,65.41999816894531,26015.0,2.6589999198913574,125222.0,20.020000457763672,1.42,55.5,99.7,4.1
2018-02-22,1330.5999755859375,70.0,66.38999938964844,29052.0,2.634000062942505,60419.0,18.719999313354492,1.42,55.5,99.7,4.1
2018-02-23,1328.199951171875,427.0,67.30999755859375,20948.0,2.625,66996.0,16.489999771118164,1.42,55.5,99.7,4.1
2018-02-24,1328.199951171875,427.0,67.30999755859375,20948.0,2.625,66996.0,16.489999771118164,1.42,55.5,99.7,4.1
2018-02-25,1328.199951171875,427.0,67.30999755859375,20948.0,2.625,66996.0,16.489999771118164,1.42,55.5,99.7,4.1
2018-02-26,1330.699951171875,652.0,67.5,20385.0,2.6389999389648438,158112.0,15.800000190734863,1.42,55.5,99.7,4.1
2018-02-27,1315.5,710.0,66.62999725341797,9005.0,2.683000087738037,122830.0,18.59000015258789,1.42,55.5,99.7,4.1
2018-02-28,1315.5,58.0,65.77999877929688,1241.0,2.6670000553131104,133147.0,19.850000381469727,1.42,55.5,99.7,4.1
2018-03-01,1302.9000244140625,43.0,65.70999908447266,44819.0,2.697999954223633,206388.0,22.469999313354492,1.51,55.3,101.4,4.0
2018-03-02,1321.0999755859375,155.0,64.37000274658203,39587.0,2.694999933242798,137999.0,19.59000015258789,1.51,55.3,101.4,4.0
2018-03-03,1321.0999755859375,155.0,64.37000274658203,39587.0,2.694999933242798,137999.0,19.59000015258789,1.51,55.3,101.4,4.0
2018-03-04,1321.0999755859375,155.0,64.37000274658203,39587.0,2.694999933242798,137999.0,19.59000015258789,1.51,55.3,101.4,4.0
2018-03-05,1318.0999755859375,18.0,65.54000091552734,31209.0,2.7039999961853027,118016.0,18.729999542236328,1.51,55.3,101.4,4.0
2018-03-06,1333.5999755859375,18.0,65.79000091552734,24251.0,2.749000072479248,132005.0,18.360000610351562,1.51,55.3,101.4,4.0
2018-03-07,1326.0,27.0,64.33999633789062,36313.0,2.7769999504089355,144973.0,17.760000228881836,1.51,55.3,101.4,4.0
2018-03-08,1319.9000244140625,62.0,63.61000061035156,44008.0,2.75600004196167,148183.0,16.540000915527344,1.51,55.3,101.4,4.0
2018-03-09,1322.4000244140625,88.0,65.48999786376953,33619.0,2.7320001125335693,131468.0,14.640000343322754,1.51,55.3,101.4,4.0
2018-03-10,1322.4000244140625,88.0,65.48999786376953,33619.0,2.7320001125335693,131468.0,14.640000343322754,1.51,55.3,101.4,4.0
2018-03-11,1322.4000244140625,88.0,65.48999786376953,33619.0,2.7320001125335693,131468.0,14.640000343322754,1.51,55.3,101.4,4.0
2018-03-12,1319.4000244140625,88.0,64.94999694824219,19165.0,2.7780001163482666,163455.0,15.779999732971191,1.51,55.3,101.4,4.0
2018-03-13,1325.9000244140625,13.0,64.63999938964844,34247.0,2.7860000133514404,146848.0,16.350000381469727,1.51,55.3,101.4,4.0
2018-03-14,1324.4000244140625,19.0,64.88999938964844,29439.0,2.7309999465942383,146222.0,17.229999542236328,1.51,55.3,101.4,4.0
2018-03-15,1316.800048828125,19.0,65.12000274658203,22542.0,2.680999994277954,147708.0,16.59000015258789,1.51,55.3,101.4,4.0
2018-03-16,1311.300048828125,34.0,66.20999908447266,29187.0,2.687999963760376,78672.0,15.800000190734863,1.51,55.3,101.4,4.0
2018-03-17,1311.300048828125,34.0,66.20999908447266,29187.0,2.687999963760376,78672.0,15.800000190734863,1.51,55.3,101.4,4.0
2018-03-18,1311.300048828125,34.0,66.20999908447266,29187.0,2.687999963760376,78672.0,15.800000190734863,1.51,55.3,101.4,4.0
2018-03-19,1316.800048828125,6.0,66.05000305175781,28050.0,2.6510000228881836,115506.0,19.020000457763672,1.51,55.3,101.4,4.0
2018-03-20,1311.0999755859375,4.0,67.41999816894531,35782.0,2.674999952316284,126457.0,18.200000762939453,1.51,55.3,101.4,4.0
2018-03-21,1320.699951171875,34.0,69.47000122070312,43370.0,2.638000011444092,135651.0,17.860000610351562,1.51,55.3,101.4,4.0
2018-03-22,1326.5999755859375,34.0,68.91000366210938,37699.0,2.617000102996826,103060.0,23.34000015258789,1.51,55.3,101.4,4.0
2018-03-23,1349.300048828125,8.0,70.44999694824219,49285.0,2.5910000801086426,57008.0,24.8700008392334,1.51,55.3,101.4,4.0
2018-03-24,1349.300048828125,8.0,70.44999694824219,49285.0,2.5910000801086426,57008.0,24.8700008392334,1.51,55.3,101.4,4.0
2018-03-25,1349.300048828125,8.0,70.44999694824219,49285.0,2.5910000801086426,57008.0,24.8700008392334,1.51,55.3,101.4,4.0
2018-03-26,1354.4000244140625,10.0,70.12000274658203,28882.0,2.618000030517578,52520.0,21.030000686645508,1.51,55.3,101.4,4.0
2018-03-27,1341.300048828125,290889.0,70.11000061035156,15583.0,2.690999984741211,148928.0,22.5,1.51,55.3,101.4,4.0
2018-03-28,1324.199951171875,59284.0,69.52999877929688,16988.0,2.697999954223633,85532.0,22.8700008392334,1.51,55.3,101.4,4.0
2018-03-29,1322.800048828125,5585.0,70.2699966430664,1216.0,2.7330000400543213,160014.0,19.969999313354492,1.51,55.3,101.4,4.0
2018-03-30,1322.800048828125,5585.0,70.2699966430664,1216.0,2.7330000400543213,160014.0,19.969999313354492,1.51,55.3,101.4,4.0
2018-03-31,1322.800048828125,5585.0,70.2699966430664,1216.0,2.7330000400543213,160014.0,19.969999313354492,1.51,55.3,101.4,4.0
2018-04-01,1322.800048828125,5585.0,70.2699966430664,1216.0,2.7330000400543213,160014.0,19.969999313354492,1.69,55.6,98.8,4.0
2018-04-02,1342.0999755859375,649.0,70.13999938964844,22815.0,2.683000087738037,165214.0,23.6200008392334,1.69,55.6,98.8,4.0
2018-04-03,1332.800048828125,702.0,70.13999938964844,22815.0,2.697000026702881,112561.0,21.100000381469727,1.69,55.6,98.8,4.0
2018-04-04,1335.800048828125,718.0,68.0199966430664,39674.0,2.7179999351501465,139580.0,20.059999465942383,1.69,55.6,98.8,4.0
2018-04-05,1324.300048828125,258.0,68.33000183105469,28888.0,2.674999952316284,160236.0,18.940000534057617,1.69,55.6,98.8,4.0
2018-04-06,1331.9000244140625,348.0,67.11000061035156,30749.0,2.7009999752044678,135394.0,21.489999771118164,1.69,55.6,98.8,4.0
2018-04-07,1331.9000244140625,348.0,67.11000061035156,30749.0,2.7009999752044678,135394.0,21.489999771118164,1.69,55.6,98.8,4.0
2018-04-08,1331.9000244140625,348.0,67.11000061035156,30749.0,2.7009999752044678,135394.0,21.489999771118164,1.69,55.6,98.8,4.0
2018-04-09,1336.300048828125,290.0,68.6500015258789,23967.0,2.693000078201294,220804.0,21.770000457763672,1.69,55.6,98.8,4.0
2018-04-10,1342.0,105.0,71.04000091552734,45123.0,2.6559998989105225,219226.0,20.469999313354492,1.69,55.6,98.8,4.0
2018-04-11,1356.5,118.0,72.05999755859375,50064.0,2.674999952316284,180073.0,20.239999771118164,1.69,55.6,98.8,4.0
2018-04-12,1338.4000244140625,34.0,72.0199966430664,38029.0,2.686000108718872,179513.0,18.489999771118164,1.69,55.6,98.8,4.0
2018-04-13,1344.800048828125,67.0,72.58000183105469,36895.0,2.734999895095825,167242.0,17.40999984741211,1.69,55.6,98.8,4.0
2018-04-14,1344.800048828125,67.0,72.58000183105469,36895.0,2.734999895095825,167242.0,17.40999984741211,1.69,55.6,98.8,4.0
2018-04-15,1344.800048828125,67.0,72.58000183105469,36895.0,2.734999895095825,167242.0,17.40999984741211,1.69,55.6,98.8,4.0
2018-04-16,1347.5,60.0,71.41999816894531,33532.0,2.752000093460083,116448.0,16.559999465942383,1.69,55.6,98.8,4.0
2018-04-17,1347.199951171875,409.0,71.58000183105469,36784.0,2.73799991607666,94016.0,15.25,1.69,55.6,98.8,4.0
2018-04-18,1351.199951171875,45.0,73.4800033569336,34300.0,2.739000082015991,128915.0,15.600000381469727,1.69,55.6,98.8,4.0
2018-04-19,1346.800048828125,387.0,73.77999877929688,37579.0,2.6600000858306885,233754.0,15.960000038146973,1.69,55.6,98.8,4.0
2018-04-20,1336.699951171875,310.0,74.05999755859375,32478.0,2.739000082015991,162640.0,16.8799991607666,1.69,55.6,98.8,4.0
2018-04-21,1336.699951171875,310.0,74.05999755859375,32478.0,2.739000082015991,162640.0,16.8799991607666,1.69,55.6,98.8,4.0
2018-04-22,1336.699951171875,310.0,74.05999755859375,32478.0,2.739000082015991,162640.0,16.8799991607666,1.69,55.6,98.8,4.0
2018-04-23,1322.5,68.0,74.70999908447266,41835.0,2.740000009536743,110246.0,16.34000015258789,1.69,55.6,98.8,4.0
2018-04-24,1331.4000244140625,28.0,73.86000061035156,46897.0,2.7809998989105225,63431.0,18.020000457763672,1.69,55.6,98.8,4.0
2018-04-25,1321.199951171875,278.0,74.0,38845.0,2.7860000133514404,57673.0,17.84000015258789,1.69,55.6,98.8,4.0
2018-04-26,1316.300048828125,569.0,74.73999786376953,26826.0,2.821000099182129,159934.0,16.239999771118164,1.69,55.6,98.8,4.0
2018-04-27,1320.300048828125,622.0,74.63999938964844,15535.0,2.7709999084472656,129328.0,15.40999984741211,1.69,55.6,98.8,4.0
2018-04-28,1320.300048828125,622.0,74.63999938964844,15535.0,2.7709999084472656,129328.0,15.40999984741211,1.69,55.6,98.8,4.0
2018-04-29,1320.300048828125,622.0,74.63999938964844,15535.0,2.7709999084472656,129328.0,15.40999984741211,1.69,55.6,98.8,4.0
2018-04-30,1316.199951171875,49.0,75.16999816894531,1630.0,2.763000011444092,128248.0,15.930000305175781,1.69,55.6,98.8,4.0
2018-05-01,1303.800048828125,28.0,75.16999816894531,39208.0,2.802000045776367,166920.0,15.489999771118164,1.7,56.5,98.0,3.8
2018-05-02,1302.5999755859375,23.0,73.36000061035156,34769.0,2.753999948501587,126751.0,15.970000267028809,1.7,56.5,98.0,3.8
2018-05-03,1310.699951171875,4.0,73.62000274658203,35839.0,2.7260000705718994,161671.0,15.899999618530273,1.7,56.5,98.0,3.8
2018-05-04,1312.699951171875,4.0,74.87000274658203,30457.0,2.7109999656677246,113276.0,14.770000457763672,1.7,56.5,98.0,3.8
2018-05-05,1312.699951171875,4.0,74.87000274658203,30457.0,2.7109999656677246,113276.0,14.770000457763672,1.7,56.5,98.0,3.8
2018-05-06,1312.699951171875,4.0,74.87000274658203,30457.0,2.7109999656677246,113276.0,14.770000457763672,1.7,56.5,98.0,3.8
2018-05-07,1312.199951171875,4.0,76.16999816894531,21266.0,2.740999937057495,160122.0,14.75,1.7,56.5,98.0,3.8
2018-05-08,1312.0,337.0,74.8499984741211,50813.0,2.7320001125335693,153614.0,14.710000038146973,1.7,56.5,98.0,3.8
2018-05-09,1311.300048828125,70.0,77.20999908447266,34902.0,2.736999988555908,117167.0,13.420000076293945,1.7,56.5,98.0,3.8
2018-05-10,1320.800048828125,8.0,77.47000122070312,32445.0,2.813999891281128,242955.0,13.229999542236328,1.7,56.5,98.0,3.8
2018-05-11,1319.0,3.0,77.12000274658203,25651.0,2.805999994277954,119502.0,12.649999618530273,1.7,56.5,98.0,3.8
2018-05-12,1319.0,3.0,77.12000274658203,25651.0,2.805999994277954,119502.0,12.649999618530273,1.7,56.5,98.0,3.8
2018-05-13,1319.0,3.0,77.12000274658203,25651.0,2.805999994277954,119502.0,12.649999618530273,1.7,56.5,98.0,3.8
2018-05-14,1316.5,4.0,78.2300033569336,29917.0,2.8420000076293945,130605.0,12.930000305175781,1.7,56.5,98.0,3.8
2018-05-15,1288.9000244140625,8.0,78.43000030517578,41100.0,2.8359999656677246,107086.0,14.630000114440918,1.7,56.5,98.0,3.8
2018-05-16,1290.199951171875,26.0,79.27999877929688,31226.0,2.815000057220459,105943.0,13.420000076293945,1.7,56.5,98.0,3.8
2018-05-17,1288.199951171875,2.0,79.30000305175781,38385.0,2.8589999675750732,182971.0,13.430000305175781,1.7,56.5,98.0,3.8
2018-05-18,1290.199951171875,2.0,78.51000213623047,30828.0,2.8469998836517334,110778.0,13.420000076293945,1.7,56.5,98.0,3.8
2018-05-19,1290.199951171875,2.0,78.51000213623047,30828.0,2.8469998836517334,110778.0,13.420000076293945,1.7,56.5,98.0,3.8
2018-05-20,1290.199951171875,2.0,78.51000213623047,30828.0,2.8469998836517334,110778.0,13.420000076293945,1.7,56.5,98.0,3.8
2018-05-21,1290.199951171875,52.0,79.22000122070312,19520.0,2.809999942779541,127049.0,13.079999923706055,1.7,56.5,98.0,3.8
2018-05-22,1291.699951171875,50.0,79.56999969482422,29522.0,2.9079999923706055,181131.0,13.220000267028809,1.7,56.5,98.0,3.8
2018-05-23,1289.300048828125,10.0,79.80000305175781,30786.0,2.9140000343322754,111803.0,12.579999923706055,1.7,56.5,98.0,3.8
2018-05-24,1303.699951171875,10.0,78.79000091552734,25431.0,2.940000057220459,66352.0,12.529999732971191,1.7,56.5,98.0,3.8
2018-05-25,1303.300048828125,1.0,76.44000244140625,42387.0,2.938999891281128,77032.0,13.220000267028809,1.7,56.5,98.0,3.8
2018-05-26,1303.300048828125,1.0,76.44000244140625,42387.0,2.938999891281128,77032.0,13.220000267028809,1.7,56.5,98.0,3.8
2018-05-27,1303.300048828125,1.0,76.44000244140625,42387.0,2.938999891281128,77032.0,13.220000267028809,1.7,56.5,98.0,3.8
2018-05-28,1303.300048828125,1.0,76.44000244140625,42387.0,2.938999891281128,77032.0,13.220000267028809,1.7,56.5,98.0,3.8
2018-05-29,1298.699951171875,386334.0,75.38999938964844,19800.0,2.875,212197.0,17.020000457763672,1.7,56.5,98.0,3.8
2018-05-30,1301.5,50845.0,77.5,9673.0,2.884999990463257,103499.0,14.9399995803833,1.7,56.5,98.0,3.8
2018-05-31,1300.0999755859375,4082.0,77.58999633789062,1039.0,2.9519999027252197,192343.0,15.430000305175781,1.7,56.5,98.0,3.8
2018-06-01,1294.800048828125,663.0,77.58999633789062,35684.0,2.9619998931884766,90936.0,13.460000038146973,1.82,56.4,98.2,4.0
2018-06-02,1294.800048828125,663.0,77.58999633789062,35684.0,2.9619998931884766,90936.0,13.460000038146973,1.82,56.4,98.2,4.0
2018-06-03,1294.800048828125,663.0,77.58999633789062,35684.0,2.9619998931884766,90936.0,13.460000038146973,1.82,56.4,98.2,4.0
2018-06-04,1293.0999755859375,144.0,75.29000091552734,31642.0,2.930000066757202,100049.0,12.739999771118164,1.82,56.4,98.2,4.0
2018-06-05,1297.5,357.0,75.37999725341797,43436.0,2.890000104904175,122194.0,12.399999618530273,1.82,56.4,98.2,4.0
2018-06-06,1297.0999755859375,373.0,75.36000061035156,37262.0,2.8959999084472656,106066.0,11.640000343322754,1.82,56.4,98.2,4.0
2018-06-07,1298.699951171875,79.0,77.31999969482422,36710.0,2.930000066757202,213147.0,12.130000114440918,1.82,56.4,98.2,4.0
2018-06-08,1298.0999755859375,650.0,76.45999908447266,21902.0,2.890000104904175,158581.0,12.180000305175781,1.82,56.4,98.2,4.0
2018-06-09,1298.0999755859375,650.0,76.45999908447266,21902.0,2.890000104904175,158581.0,12.180000305175781,1.82,56.4,98.2,4.0
2018-06-10,1298.0999755859375,650.0,76.45999908447266,21902.0,2.890000104904175,158581.0,12.180000305175781,1.82,56.4,98.2,4.0
2018-06-11,1298.9000244140625,71.0,76.45999908447266,22516.0,2.9489998817443848,192022.0,12.350000381469727,1.82,56.4,98.2,4.0
2018-06-12,1295.0999755859375,153.0,75.87999725341797,26330.0,2.938999891281128,170252.0,12.34000015258789,1.82,56.4,98.2,4.0
2018-06-13,1296.9000244140625,135.0,76.73999786376953,30468.0,2.9630000591278076,163496.0,12.9399995803833,1.82,56.4,98.2,4.0
2018-06-14,1304.0,42.0,75.94000244140625,24181.0,2.9649999141693115,128821.0,12.119999885559082,1.82,56.4,98.2,4.0
2018-06-15,1274.5999755859375,589.0,73.44000244140625,30144.0,3.0220000743865967,169685.0,11.979999542236328,1.82,56.4,98.2,4.0
2018-06-16,1274.5999755859375,589.0,73.44000244140625,30144.0,3.0220000743865967,169685.0,11.979999542236328,1.82,56.4,98.2,4.0
2018-06-17,1274.5999755859375,589.0,73.44000244140625,30144.0,3.0220000743865967,169685.0,11.979999542236328,1.82,56.4,98.2,4.0
2018-06-18,1276.199951171875,35.0,75.33999633789062,31861.0,2.9509999752044678,164885.0,12.3100004196167,1.82,56.4,98.2,4.0
2018-06-19,1275.5999755859375,34.0,75.08000183105469,33282.0,2.9000000953674316,148888.0,13.350000381469727,1.82,56.4,98.2,4.0
2018-06-20,1271.199951171875,7.0,74.73999786376953,47160.0,2.9639999866485596,141781.0,12.789999961853027,1.82,56.4,98.2,4.0
2018-06-21,1267.199951171875,46.0,73.05000305175781,49077.0,2.9749999046325684,129672.0,14.640000343322754,1.82,56.4,98.2,4.0
2018-06-22,1267.4000244140625,74.0,75.55000305175781,59882.0,2.944999933242798,101303.0,13.770000457763672,1.82,56.4,98.2,4.0
2018-06-23,1267.4000244140625,74.0,75.55000305175781,59882.0,2.944999933242798,101303.0,13.770000457763672,1.82,56.4,98.2,4.0
2018-06-24,1267.4000244140625,74.0,75.55000305175781,59882.0,2.944999933242798,101303.0,13.770000457763672,1.82,56.4,98.2,4.0
2018-06-25,1265.5999755859375,37.0,74.7300033569336,41565.0,2.9230000972747803,54241.0,17.329999923706055,1.82,56.4,98.2,4.0
2018-06-26,1256.5999755859375,89.0,76.30999755859375,41470.0,2.938999891281128,39903.0,15.920000076293945,1.82,56.4,98.2,4.0
2018-06-27,1252.800048828125,1162.0,77.62000274658203,24472.0,2.996000051498413,161502.0,17.90999984741211,1.82,56.4,98.2,4.0
2018-06-28,1247.800048828125,378.0,77.8499984741211,14662.0,2.940000057220459,157118.0,16.850000381469727,1.82,56.4,98.2,4.0
2018-06-29,1251.300048828125,48.0,79.44000244140625,1182.0,2.9240000247955322,116419.0,16.09000015258789,1.82,56.4,98.2,4.0
2018-06-30,1251.300048828125,48.0,79.44000244140625,1182.0,2.9240000247955322,116419.0,16.09000015258789,1.82,56.4,98.2,4.0
2018-07-01,1251.300048828125,48.0,79.44000244140625,1182.0,2.9240000247955322,116419.0,16.09000015258789,1.91,55.4,97.9,3.8
2018-07-02,1239.800048828125,29.0,79.41000366210938,30859.0,2.861999988555908,165518.0,15.600000381469727,1.91,55.4,97.9,3.8
2018-07-03,1251.5999755859375,36.0,77.76000213623047,22785.0,2.869999885559082,121584.0,16.139999389648438,1.91,55.4,97.9,3.8
2018-07-04,1251.5999755859375,36.0,77.76000213623047,22785.0,2.869999885559082,121584.0,16.139999389648438,1.91,55.4,97.9,3.8
2018-07-05,1257.300048828125,9.0,77.38999938964844,27678.0,2.8369998931884766,128995.0,14.970000267028809,1.91,55.4,97.9,3.8
2018-07-06,1254.300048828125,7.0,77.11000061035156,25487.0,2.8580000400543213,105972.0,13.369999885559082,1.91,55.4,97.9,3.8
2018-07-07,1254.300048828125,7.0,77.11000061035156,25487.0,2.8580000400543213,105972.0,13.369999885559082,1.91,55.4,97.9,3.8
2018-07-08,1254.300048828125,7.0,77.11000061035156,25487.0,2.8580000400543213,105972.0,13.369999885559082,1.91,55.4,97.9,3.8
2018-07-09,1258.0999755859375,37.0,78.06999969482422,14925.0,2.828000068664551,126582.0,12.6899995803833,1.91,55.4,97.9,3.8
2018-07-10,1253.800048828125,65.0,78.86000061035156,19767.0,2.7880001068115234,127274.0,12.640000343322754,1.91,55.4,97.9,3.8
2018-07-11,1242.800048828125,30.0,73.4000015258789,48913.0,2.8289999961853027,111015.0,13.630000114440918,1.91,55.4,97.9,3.8
2018-07-12,1245.0,7.0,74.44999694824219,46443.0,2.796999931335449,114889.0,12.579999923706055,1.91,55.4,97.9,3.8
2018-07-13,1239.5999755859375,2.0,75.33000183105469,27308.0,2.752000093460083,134285.0,12.180000305175781,1.91,55.4,97.9,3.8
2018-07-14,1239.5999755859375,2.0,75.33000183105469,27308.0,2.752000093460083,134285.0,12.180000305175781,1.91,55.4,97.9,3.8
2018-07-15,1239.5999755859375,2.0,75.33000183105469,27308.0,2.752000093460083,134285.0,12.180000305175781,1.91,55.4,97.9,3.8
2018-07-16,1238.0999755859375,2.0,71.83999633789062,27134.0,2.759000062942505,110054.0,12.829999923706055,1.91,55.4,97.9,3.8
2018-07-17,1225.699951171875,2.0,72.16000366210938,28197.0,2.740000009536743,109351.0,12.0600004196167,1.91,55.4,97.9,3.8
2018-07-18,1226.300048828125,67.0,72.9000015258789,25625.0,2.7209999561309814,111413.0,12.100000381469727,1.91,55.4,97.9,3.8
2018-07-19,1222.4000244140625,33.0,72.58000183105469,31672.0,2.7690000534057617,134437.0,12.869999885559082,1.91,55.4,97.9,3.8
2018-07-20,1229.5,33.0,73.06999969482422,24861.0,2.756999969482422,92132.0,12.859999656677246,1.91,55.4,97.9,3.8
2018-07-21,1229.5,33.0,73.06999969482422,24861.0,2.756999969482422,92132.0,12.859999656677246,1.91,55.4,97.9,3.8
2018-07-22,1229.5,33.0,73.06999969482422,24861.0,2.756999969482422,92132.0,12.859999656677246,1.91,55.4,97.9,3.8
2018-07-23,1224.0,1.0,73.05999755859375,29479.0,2.7209999561309814,109970.0,12.619999885559082,1.91,55.4,97.9,3.8
2018-07-24,1223.9000244140625,1.0,73.44000244140625,21747.0,2.7320001125335693,78517.0,12.40999984741211,1.91,55.4,97.9,3.8
2018-07-25,1231.4000244140625,1.0,73.93000030517578,25329.0,2.7750000953674316,45441.0,12.289999961853027,1.91,55.4,97.9,3.8
2018-07-26,1225.300048828125,1.0,74.54000091552734,26293.0,2.7799999713897705,44274.0,12.140000343322754,1.91,55.4,97.9,3.8
2018-07-27,1222.5999755859375,254428.0,74.29000091552734,15109.0,2.822000026702881,104665.0,13.029999732971191,1.91,55.4,97.9,3.8
2018-07-28,1222.5999755859375,254428.0,74.29000091552734,15109.0,2.822000026702881,104665.0,13.029999732971191,1.91,55.4,97.9,3.8
2018-07-29,1222.5999755859375,254428.0,74.29000091552734,15109.0,2.822000026702881,104665.0,13.029999732971191,1.91,55.4,97.9,3.8
2018-07-30,1221.300048828125,62239.0,74.97000122070312,9053.0,2.796999931335449,124253.0,14.260000228881836,1.91,55.4,97.9,3.8
2018-07-31,1223.699951171875,2722.0,74.25,1463.0,2.7820000648498535,154916.0,12.829999923706055,1.91,55.4,97.9,3.8
2018-08-01,1217.9000244140625,1026.0,74.25,23660.0,2.757999897003174,118788.0,13.149999618530273,1.91,55.3,96.2,3.8
2018-08-02,1210.5999755859375,411.0,73.44999694824219,21038.0,2.815999984741211,175996.0,12.1899995803833,1.91,55.3,96.2,3.8
2018-08-03,1214.199951171875,784.0,73.20999908447266,15946.0,2.8529999256134033,150124.0,11.640000343322754,1.91,55.3,96.2,3.8
2018-08-04,1214.199951171875,784.0,73.20999908447266,15946.0,2.8529999256134033,150124.0,11.640000343322754,1.91,55.3,96.2,3.8
2018-08-05,1214.199951171875,784.0,73.20999908447266,15946.0,2.8529999256134033,150124.0,11.640000343322754,1.91,55.3,96.2,3.8
2018-08-06,1208.5999755859375,297.0,73.75,20253.0,2.859999895095825,99786.0,11.270000457763672,1.91,55.3,96.2,3.8
2018-08-07,1209.5999755859375,715.0,74.6500015258789,18289.0,2.8970000743865967,153532.0,10.930000305175781,1.91,55.3,96.2,3.8
2018-08-08,1212.5999755859375,209.0,72.27999877929688,23735.0,2.9489998817443848,195739.0,10.850000381469727,1.91,55.3,96.2,3.8
2018-08-09,1211.9000244140625,44.0,72.06999969482422,15939.0,2.9549999237060547,177236.0,11.270000457763672,1.91,55.3,96.2,3.8
2018-08-10,1211.0999755859375,75.0,72.80999755859375,16195.0,2.944000005722046,140737.0,13.15999984741211,1.91,55.3,96.2,3.8
2018-08-11,1211.0999755859375,75.0,72.80999755859375,16195.0,2.944000005722046,140737.0,13.15999984741211,1.91,55.3,96.2,3.8
2018-08-12,1211.0999755859375,75.0,72.80999755859375,16195.0,2.944000005722046,140737.0,13.15999984741211,1.91,55.3,96.2,3.8
2018-08-13,1191.300048828125,78.0,72.61000061035156,17644.0,2.930000066757202,126594.0,14.779999732971191,1.91,55.3,96.2,3.8
2018-08-14,1193.0,92.0,72.45999908447266,20737.0,2.9590001106262207,123286.0,13.3100004196167,1.91,55.3,96.2,3.8
2018-08-15,1177.5,71.0,70.76000213623047,25245.0,2.940000057220459,93169.0,14.640000343322754,1.91,55.3,96.2,3.8
2018-08-16,1176.199951171875,123.0,71.43000030517578,18403.0,2.9079999923706055,125459.0,13.449999809265137,1.91,55.3,96.2,3.8
2018-08-17,1176.5,66.0,71.83000183105469,15051.0,2.946000099182129,119417.0,12.640000343322754,1.91,55.3,96.2,3.8
2018-08-18,1176.5,66.0,71.83000183105469,15051.0,2.946000099182129,119417.0,12.640000343322754,1.91,55.3,96.2,3.8
2018-08-19,1176.5,66.0,71.83000183105469,15051.0,2.946000099182129,119417.0,12.640000343322754,1.91,55.3,96.2,3.8
2018-08-20,1186.800048828125,68.0,72.20999908447266,18514.0,2.940999984741211,123494.0,12.489999771118164,1.91,55.3,96.2,3.8
2018-08-21,1192.5999755859375,22.0,72.62999725341797,15578.0,2.9800000190734863,112317.0,12.859999656677246,1.91,55.3,96.2,3.8
2018-08-22,1196.300048828125,17.0,74.77999877929688,19801.0,2.9560000896453857,96252.0,12.25,1.91,55.3,96.2,3.8
2018-08-23,1187.0,95.0,74.7300033569336,14222.0,2.9639999866485596,106844.0,12.40999984741211,1.91,55.3,96.2,3.8
2018-08-24,1206.300048828125,12.0,75.81999969482422,19745.0,2.9170000553131104,101424.0,11.989999771118164,1.91,55.3,96.2,3.8
2018-08-25,1206.300048828125,12.0,75.81999969482422,19745.0,2.9170000553131104,101424.0,11.989999771118164,1.91,55.3,96.2,3.8
2018-08-26,1206.300048828125,12.0,75.81999969482422,19745.0,2.9170000553131104,101424.0,11.989999771118164,1.91,55.3,96.2,3.8
