Date,AAPL_Close,AAPL_Vol,TSLA_Close,TSLA_Vol,ADBE_Close,ADBE_Vol,ADI_Close,ADI_Vol,ADP_Close,ADP_Vol,ADSK_Close,ADSK_Vol,AEP_Close,AEP_Vol,ALGN_Close,ALGN_Vol,AMAT_Close,AMAT_Vol,AMD_Close,AMD_Vol,NVDA_Close,NVDA_Vol,AMGN_Close,AMGN_Vol,AMZN_Close,AMZN_Vol,ASML_Close,ASML_Vol,ATVI_Close,ATVI_Vol,AVGO_Close,AVGO_Vol,AZN_Close,AZN_Vol,BIDU_Close,BIDU_Vol,BIIB_Close,BIIB_Vol,BKNG_Close,BKNG_Vol,CDNS_Close,CDNS_Vol,TMUS_Close,TMUS_Vol,CHTR_Close,CHTR_Vol,CMCSA_Close,CMCSA_Vol,COST_Close,COST_Vol,GOOGL_Close,GOOGL_Vol,CRWD_Close,CRWD_Vol,CSCO_Close,CSCO_Vol,CSX_Close,CSX_Vol,CTAS_Close,CTAS_Vol,CTSH_Close,CTSH_Vol,DDOG_Close,DDOG_Vol,DLTR_Close,DLTR_Vol,DXCM_Close,DXCM_Vol,EA_Close,EA_Vol,EBAY_Close,EBAY_Vol,EXC_Close,EXC_Vol,FAST_Close,FAST_Vol,FISV_Close,FISV_Vol,GOOG_Close,GOOG_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
1999-06-07,0.3735932409763336,418286400,,,8.668021202087402,11028800,13.48167896270752,1260600,20.17461585998535,1177711,5.867578029632568,2772800,15.13907527923584,103100,,,11.557455062866211,17534800,8.96875,2691800,0.3299996256828308,12513600,23.0793514251709,11170200,2.934375047683716,338028000,10.975841522216797,2239200,1.025100588798523,3700800,,,8.430850982666016,226200,,,9.864583015441895,2402400,609.0,738183,14.375,2723600,,,,,8.653543472290039,850200,26.67546844482422,2454400,,,,,20.67307472229004,43156000,1.7353538274765015,2701800,33.23878860473633,316500,0.5039312839508057,3883200,,,7.75,3371850,,,12.295133590698242,2012000,9.179771423339844,67708397,7.270862102508545,1031872,2.186406135559082,2763200,6.5729169845581055,2027400,,,1.0,7,0,False,False,False,False
1999-06-08,0.36405038833618164,313656000,,,8.412395477294922,5417600,13.766777992248535,2411600,20.205364227294922,1248449,5.912597179412842,2048000,15.13907527923584,189800,,,11.557455062866211,18361600,8.84375,1550600,0.33836960792541504,15331200,22.532670974731445,7996000,2.789062976837158,276888000,11.138339042663574,950933,1.025100588798523,4662000,,,8.497655868530273,668400,,,9.833333015441895,2580000,625.5,560267,15.0,3724100,,,,,8.621787071228027,1392900,26.326208114624023,2297400,,,,,20.012331008911133,42976400,1.7353538274765015,5283000,31.85120964050293,404700,0.5112705826759338,1219200,,,7.361111164093018,1236150,,,12.233194351196289,1849600,9.204817771911621,46027872,7.1831464767456055,2132162,2.1707699298858643,5228800,6.25,6412800,,,1.0,8,1,False,False,False,False
1999-06-09,0.36977651715278625,353785600,,,8.822944641113281,4496800,14.011159896850586,2277800,20.24233627319336,786822,5.942609786987305,2414000,15.13907527923584,142100,,,12.118386268615723,37886800,8.71875,2410200,0.3443474769592285,9518400,21.962223052978516,18946400,2.8499999046325684,178084000,11.64059829711914,4366133,1.0343360900878906,8278800,,,8.684710502624512,801200,,,9.760416984558105,1275000,630.0,224783,15.0625,2042000,,,,,8.637665748596191,943200,26.15156364440918,2401200,,,,,20.38189697265625,36088400,1.712728500366211,2017800,31.66199493408203,558150,0.5161629319190979,2217600,,,7.555555820465088,3394350,,,12.372560501098633,2685600,9.167247772216797,29933798,7.329341411590576,2593420,2.209859848022461,2537600,6.0520830154418945,3567600,,,1.0,9,2,False,False,False,False
1999-06-10,0.36739102005958557,317049600,,,8.70675277709961,3654400,14.255541801452637,3384800,20.088285446166992,862856,5.8225579261779785,5078400,14.870335578918457,301200,,,12.340415000915527,39240800,8.6875,2249000,0.3455430567264557,3609600,20.41726303100586,31953000,2.898437976837158,254212000,12.26103401184082,6028000,1.025100588798523,4596000,,,8.537735939025879,407000,,,9.375,1353600,613.5,290533,14.625,1778400,,,,,8.24070930480957,933900,25.824129104614258,3041400,,,,,19.78836441040039,46404800,1.7217798233032227,2719800,31.567392349243164,505200,0.4990389943122864,345600,,,7.972221851348877,1923750,,,12.016403198242188,1391600,9.151593208312988,44974829,7.339088439941406,2961585,2.183799982070923,2710400,5.7604169845581055,5196600,,,1.0,10,3,False,False,False,False
1999-06-11,0.3545083701610565,185046400,,,8.412395477294922,3783200,14.235175132751465,1565600,19.595321655273438,1846131,5.702504634857178,9609600,14.803146362304688,305900,,,12.305356979370117,33223600,8.40625,3317000,0.33836960792541504,6100800,19.89435386657715,9836600,2.645313024520874,277732000,12.128084182739258,3299733,1.020483374595642,3460800,,,8.684710502624512,359000,,,9.6875,1914600,574.125,268367,13.8125,2243100,,,,,7.732612609863281,1055400,25.322059631347656,2176000,,,,,19.833158493041992,42778800,1.624491810798645,7727400,30.495176315307617,442800,0.5014852285385132,1646400,,,8.208333015441895,2999250,,,12.07834243774414,1304800,8.3093843460083,103627814,7.426806449890137,2502290,2.178588628768921,1659200,5.8229169845581055,2980800,,,1.0,11,4,False,False,False,False
1999-06-14,0.3468739986419678,157080000,,,8.56732177734375,2402400,14.337005615234375,1593600,19.81098747253418,914680,5.717512130737305,2126000,15.027105331420898,299800,,,12.340415000915527,22140800,8.46875,3730400,0.3252173066139221,5164800,20.464799880981445,14140200,2.299999952316284,415292000,12.526935577392578,3844533,1.0020122528076172,2660400,,,8.684710502624512,402000,,,9.645833015441895,751800,461.25,534317,12.6875,4068700,,,,,7.859641075134277,3049200,25.060100555419922,2517200,,,,,19.318004608154297,35985600,1.7036792039871216,10854000,31.157428741455078,624900,0.459898442029953,979200,,,8.11111068725586,1456650,,,11.722187042236328,865200,6.812817096710205,283519526,7.534014701843262,1314796,2.189011335372925,2558400,5.4895830154418945,7299000,,,1.0,14,0,False,False,False,False
1999-06-15,0.35164493322372437,130390400,,,8.784213066101074,5747200,14.622114181518555,2384000,20.180713653564453,1256141,5.957616329193115,4076000,15.228654861450195,200600,,,12.59751033782959,29020800,9.15625,6199000,0.3252173066139221,4929600,21.03525161743164,9867200,2.4124999046325684,366188000,12.674657821655273,3328000,0.9558368921279907,3470400,,,8.644628524780273,552600,,,9.75,1070400,470.625,544217,12.9375,2455800,,,,,8.351858139038086,3255600,24.950950622558594,3134000,,,,,19.922739028930664,37105600,1.7263048887252808,7185600,30.274423599243164,1123500,0.44522079825401306,2025600,,,8.027777671813965,1593450,,,12.047372817993164,1206000,6.787769794464111,210078317,7.534014701843262,908496,2.183799982070923,2164800,5.5625,5436600,,,1.0,15,1,False,False,False,False
1999-06-16,0.36595872044563293,225019200,,,9.171525001525879,5071200,15.009056091308594,2556200,20.519620895385742,982644,6.302768230438232,2440800,15.475001335144043,489100,,,13.12337875366211,43707600,9.125,3314000,0.3347818851470947,6441600,21.15409278869629,10108200,2.7921879291534424,434144000,13.413274765014648,3028533,0.9558368921279907,2434800,,,8.524374961853027,648800,,,10.59375,4371600,531.0,522133,13.75,2905200,,,,,8.732934951782227,1668000,26.708215713500977,4924800,,,,,20.829853057861328,64423200,1.6539032459259033,4536000,30.77899932861328,651750,0.4794692397117615,1008000,,,8.472222328186035,1499850,,,12.388044357299805,2897200,7.45151948928833,124245792,7.4950337409973145,1889616,2.241131544113159,2328000,5.8958330154418945,3142200,,,1.0,16,2,False,False,False,False
1999-06-17,0.3540312945842743,224403200,,,9.156034469604492,7026400,14.988687515258789,2485800,20.334774017333984,1231048,6.302768230438232,2585600,15.452605247497559,386600,,,12.93640422821045,24291600,9.1875,2429000,0.3252173066139221,7492800,21.082786560058594,8066600,2.8234379291534424,380828000,13.42805004119873,3094400,0.9743070602416992,1192800,,,8.551095962524414,465400,,,10.854166984558105,2262600,533.625,439050,13.8125,1674700,,,,,9.209272384643555,957900,26.500831604003906,3652800,,,,,21.03144073486328,71378000,1.647115707397461,5009400,31.4727783203125,541800,0.4647916257381439,388800,,,8.86111068725586,2886750,,,12.899051666259766,4945200,7.35133171081543,108900634,7.34883451461792,3770258,2.2463443279266357,3984000,5.84375,3937800,,,1.0,17,3,False,False,False,False
1999-06-18,0.35975655913352966,208062400,,,10.232757568359375,29459200,14.58138656616211,1686600,20.827728271484375,1750552,6.317776203155518,3472400,15.452605247497559,323100,,,12.457276344299316,25014000,9.375,9257800,0.31326064467430115,15873600,20.179574966430664,13465800,2.78281307220459,159440000,13.339418411254883,3037600,0.969689667224884,1405200,,,8.591184616088867,668400,,,11.1875,1781400,564.0,257800,13.5625,1428700,,,,,8.859954833984375,606300,25.955097198486328,4985800,,,,,21.389793395996094,56777200,1.6561665534973145,9603000,30.68439292907715,947550,0.4647916257381439,249600,,,8.86111068725586,2719800,,,12.713231086730957,2783200,7.323153495788574,37339315,7.319595813751221,4771286,2.0743494033813477,11228800,5.9895830154418945,5549400,,,1.0,18,4,False,False,False,False
