,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,?,0.043538988351455324,278.29091593325757,0.26240582368200227,4537004341.8,cryptos,213,4.0,0.01123160279540159,0.5081827471499385,0.020125745639580726,0.30474807448132274,0.03355266881396828,0.054216616359728326,52.800048828125,136,4.180000305175781,36381,0.5300002098083496,29914,0.08,58.39999999999999,4.2,0.04210234183229251,1.3799991607665998
1,CRP_rev,0.03894830911698455,370.5291784417066,0.33062186701333823,6180993357.9,cryptos,257,5.0,0.004215056841789936,0.8564124330189624,0.013801133607710571,0.14038966651545723,0.05159304254048106,0.17537596740613734,40.5,625,2.6100006103515625,9106,0.6360001564025879,66788,0.08,58.39999999999999,4.2,0.051382574444813325,2.4399986267089844
2,?,0.06311512970101472,737.4220111745559,0.3380035980737577,5075251762.0,cryptos,237,0.0,0.0056370905569864335,2.1479398474926525,0.017121201652290936,0.2762976384482073,0.03893177125325239,0.14622392368627388,18.5,86,3.5400009155273438,18413,0.36100006103515625,35549,0.08,58.39999999999999,4.2,0.019805845282073593,1.539999008178711
3,CRP_mom,0.039972510123688534,441.3657989748484,0.35727038718706766,3726590661.3,cryptos,172,1.0,0.005717382672243196,2.8751205144599945,0.05457847868619181,0.13319967194182544,0.024215661598314255,0.6394606018833441,22.5,186786,9.589996337890625,12694,0.6579999923706055,100914,0.08,58.39999999999999,4.2,0.1798717125206661,10.040000915527347
