Date,BTC-USD_Close,BTC-USD_Vol,ETH-USD_Close,ETH-USD_Vol,TRX-USD_Close,TRX-USD_Vol,BNB-USD_Close,BNB-USD_Vol,XRP-USD_Close,XRP-USD_Vol,DOGE-USD_Close,DOGE-USD_Vol,ADA-USD_Close,ADA-USD_Vol,SOL-USD_Close,SOL-USD_Vol,SHIB-USD_Close,SHIB-USD_Vol,LTC-USD_Close,LTC-USD_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2020-05-23,9209.287109375,27727866812,208.69439697265625,10665476768,0.015048000030219555,1511113356,16.588193893432617,281071630,0.19885599613189697,1459815520,0.00254400004632771,208878705,0.05532199889421463,131277191,0.6130310297012329,2638524,,,44.033119201660156,2576920703,1.0,23,5,True,False,False,False
2020-05-24,8790.3681640625,32518803300,202.37034606933594,11833299572,0.014430000446736813,1484128068,16.083438873291016,250849075,0.19543099403381348,1447641496,0.0024580000899732113,186657328,0.05264100059866905,108565176,0.5490530133247375,2786816,,,42.44889450073242,2656112321,1.0,24,6,True,False,False,False
2020-05-25,8906.9345703125,31288157264,205.3197479248047,10415044124,0.01474200002849102,1472796404,16.400907516479492,295250983,0.19732700288295746,1671594106,0.0025400000158697367,214669452,0.05401099845767021,183914564,0.6008570194244385,4509580,,,42.946128845214844,2701310002,1.0,25,0,False,False,False,True
2020-05-26,8835.052734375,29584186947,201.90231323242188,10159741290,0.014565999619662762,1406337763,16.212547302246094,264787793,0.19397500157356262,1585691777,0.002486000070348382,185485979,0.05342999845743179,162232161,0.5733069777488708,2689697,,,42.43205642700195,2475471673,1.0,26,1,False,False,False,False
2020-05-27,9181.017578125,32740536902,208.86343383789062,10631034756,0.0147299999371171,1379206169,16.493284225463867,289787288,0.19785700738430023,1535112977,0.0025100000202655792,186186772,0.05518300086259842,185161265,0.5909850001335144,2536916,,,43.86143112182617,2757608482,1.0,27,2,False,False,False,False
2020-05-28,9525.7509765625,34367073114,219.84042358398438,12212469604,0.015131000429391861,1428376209,17.05933952331543,307231707,0.20059500634670258,1615654544,0.0025239998940378428,220213442,0.06455899775028229,368087319,0.5751550197601318,2662788,,,44.758697509765625,2743046058,1.0,28,3,False,True,False,False
2020-05-29,9439.1240234375,32896642044,220.6751251220703,12265816557,0.015011000446975231,1366748932,17.041629791259766,302410995,0.1983480006456375,1477357235,0.0025319999549537897,200485433,0.06465999782085419,393626086,0.5794150233268738,2066857,,,44.6524658203125,2632197768,1.0,29,4,False,True,False,False
2020-05-30,9700.4140625,32722975141,242.34559631347656,15027397867,0.016313999891281128,1646591606,17.743417739868164,330991078,0.20622000098228455,1683149544,0.0026149998884648085,200708874,0.07695800065994263,591436389,0.5879330039024353,2449095,,,47.538631439208984,2852777896,1.0,30,5,True,True,False,False
2020-05-31,9461.05859375,27773290299,230.9757080078125,12234904813,0.015891000628471375,1730497289,17.04047203063965,306613468,0.20290599763393402,1737139256,0.0025549998972564936,188184731,0.07435200363397598,848945702,0.5700219869613647,1892967,,,45.59188461303711,2637761668,1.0,31,6,True,True,False,False
2020-06-01,10167.2685546875,35198901068,246.99176025390625,13951727936,0.017007000744342804,1709386487,17.914941787719727,343444957,0.21024900674819946,1702904267,0.0026469998992979527,195748335,0.08116800338029861,681780739,0.5774949789047241,2159877,,,48.1252326965332,3035652544,1.0,1,0,False,False,True,False
2020-06-02,9529.8037109375,39137252109,237.21905517578125,13782107567,0.016307000070810318,1668286862,17.239303588867188,285916007,0.20276400446891785,1850078103,0.002560999942943454,200119264,0.07845599949359894,588732847,0.5646690130233765,1295757,,,45.92351531982422,3060955005,1.0,2,1,False,False,True,False
2020-06-03,9656.7177734375,25007459262,244.1793212890625,9861760817,0.016875000670552254,1607589690,17.5454044342041,278598569,0.20366300642490387,1335828090,0.002583000110462308,190021630,0.08543899655342102,558410069,0.5866209864616394,877446,,,47.17289352416992,2691495449,1.0,3,2,False,False,True,False
2020-06-04,9800.63671875,25921805072,244.4263916015625,10170414304,0.016909999772906303,1580934885,17.565874099731445,251564500,0.2049819976091385,1368430496,0.0026310000102967024,194078582,0.08900000154972076,593406535,0.5872989892959595,901641,,,47.637596130371094,2697436350,1.0,4,3,False,False,True,False
2020-06-05,9665.533203125,23509628646,241.22198486328125,9293963914,0.016938000917434692,1509634218,17.688785552978516,264892611,0.20409199595451355,1264429379,0.002595999976620078,188846627,0.08544199913740158,357717348,0.6611549854278564,4322092,,,47.05314636230469,2551367878,1.0,5,4,False,False,False,False
2020-06-06,9653.6796875,20438419222,241.9313201904297,8114873845,0.016992999240756035,1517537231,17.535934448242188,247410758,0.20314200222492218,1048611012,0.0025869999080896378,175988365,0.08602599799633026,230814840,0.6224430203437805,1604055,,,46.731956481933594,2160092222,1.0,6,5,True,False,False,False
2020-06-07,9758.8525390625,25015250846,245.16725158691406,9544883157,0.018178999423980713,1796519392,17.44703483581543,229571456,0.20344899594783783,1141964765,0.002606000052765012,188151455,0.08665399998426437,317140970,0.6165779829025269,716785,,,46.66800308227539,2385218875,1.0,7,6,True,False,False,False
2020-06-08,9771.4892578125,21486346312,246.30990600585938,8076783299,0.01795700006186962,1671492248,17.393030166625977,201873195,0.20377099514007568,1042709461,0.0025839998852461576,187140783,0.08642999827861786,212837064,0.6683130264282227,1440234,,,46.47397232055664,2357747091,1.0,8,0,False,False,False,False
2020-06-09,9795.7001953125,23717842783,244.9114532470703,8446545788,0.017609000205993652,1527613343,17.43537712097168,203076335,0.20201300084590912,1108186467,0.0025690000038594007,175910197,0.08340699970722198,213123820,0.6580020189285278,988327,,,46.06941223144531,2141209283,1.0,9,1,False,False,False,False
