Date,BTC-USD_Close,BTC-USD_Vol,ETH-USD_Close,ETH-USD_Vol,TRX-USD_Close,TRX-USD_Vol,BNB-USD_Close,BNB-USD_Vol,XRP-USD_Close,XRP-USD_Vol,DOGE-USD_Close,DOGE-USD_Vol,ADA-USD_Close,ADA-USD_Vol,SOL-USD_Close,SOL-USD_Vol,SHIB-USD_Close,SHIB-USD_Vol,LTC-USD_Close,LTC-USD_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2020-01-01,7200.17431640625,18565664997,130.802001953125,7935230330,0.013249999843537807,977215885,13.689083099365234,172980718,0.19266700744628906,1041134003,0.00203300011344254,51180941,0.03345799818634987,22948374,,,,,42.01771926879883,2782992323,1.0,1,2,False,False,True,True
2020-01-02,6985.47021484375,20802083465,127.4101791381836,8032709256,0.01286999974399805,999867628,13.027010917663574,156376427,0.1880429983139038,1085351426,0.0020089999306946993,65071106,0.03275100141763687,20843934,,,,,39.82301330566406,2759827139,1.0,2,3,False,False,True,False
2020-01-03,7344.88427734375,28111481032,134.1717071533203,10476845358,0.013434999622404575,1109470187,13.660451889038086,173683857,0.19352099299430847,1270017043,0.002145000034943223,62619988,0.03418000042438507,30162644,,,,,42.41557312011719,3260961326,1.0,3,4,False,False,True,False
2020-01-04,7410.65673828125,18444271275,135.06936645507812,7430904515,0.013520999811589718,991868126,13.891511917114258,182230374,0.19435499608516693,999331594,0.0022410000674426556,94227582,0.034595001488924026,29535781,,,,,43.32660675048828,2843192897,1.0,4,5,True,False,True,False
2020-01-05,7411.3173828125,19725074095,136.2767791748047,7526675353,0.013623000122606754,1079591214,14.111019134521484,202552703,0.1955370008945465,1168067557,0.0024190000258386135,52631740,0.034720998257398605,21479178,,,,,43.55320739746094,3017148033,1.0,5,6,True,False,False,False
2020-01-06,7769.21923828125,23276261598,144.3041534423828,9093747121,0.014547999948263168,1204485570,14.957807540893555,224800409,0.22150999307632446,2301679290,0.0024629998952150345,54562409,0.037271998822689056,37988444,,,,,45.81635284423828,3349237768,1.0,6,0,False,False,False,False
2020-01-07,8163.6923828125,28767291327,143.5439910888672,9257954672,0.014372999779880047,1120168579,15.009249687194824,191948560,0.21391700208187103,2237698314,0.002432999899610877,52767343,0.037046998739242554,51562680,,,,,46.424583435058594,3611521907,1.0,7,1,False,False,False,False
2020-01-08,8079.86279296875,31672559265,141.2581329345703,9387194957,0.014069000259041786,1120252261,14.602933883666992,183632222,0.20902599394321442,1782128652,0.0022929999977350235,77251526,0.036435000598430634,49193345,,,,,45.65376663208008,3633957130,1.0,8,2,False,False,False,False
2020-01-09,7879.0712890625,24045990466,138.9792022705078,7697325348,0.014062999747693539,943917224,14.498313903808594,169699829,0.20489899814128876,1341130889,0.0022559999488294125,70690571,0.03635900095105171,26562776,,,,,45.2159309387207,2986327757,1.0,9,3,False,False,False,False
2020-01-10,8166.55419921875,28714583844,143.96377563476562,9084816203,0.014613999985158443,1156355120,15.025826454162598,200173072,0.21230599284172058,1693646276,0.0023560000117868185,87683356,0.03687399998307228,47483943,,,,,48.72732925415039,3808140302,1.0,10,4,False,False,False,False
