	Date	User	Tweet
36	2017-12-28 23:00:13+00:00	CoinDesk	"Need more decentralization? Less? 

@justmoon predicts there'll be a blockchain for you in CoinDesk's #2017inReview: https://t.co/otMOwRyyw1"
37	2017-12-28 22:06:47+00:00	CoinDesk	Bitcoin Among Year's Top Searches, Google Data Says https://t.co/IqL5GBK3nU https://t.co/mxa3jC7VOL
38	2017-12-28 19:00:22+00:00	CoinDesk	"More tinkerers, fewer traders? 

Developer Ariel D sums up the state of bitcoin tech for CoinDesk's #2017inReview: https://t.co/h87VNERQ9U"
39	2017-12-28 18:30:58+00:00	CoinDesk	Down nearly $1.5k on the day, the price of bitcoin is back below $14k: https://t.co/GX49zz1Qkb https://t.co/Bg4d0YbN9e
40	2017-12-28 18:27:05+00:00	CoinDesk	2018 and Beyond: Tokens Are Slowly Eating the Firm https://t.co/ALJrCARAyW https://t.co/X4yxdqtbCT
41	2017-12-28 17:08:51+00:00	CoinDesk	"Massachusetts Securities Regulator: Bitcoin Fails ""The Smell Test"" https://t.co/Zxhhe0XrZv https://t.co/GynCfjZtqN"
42	2017-12-28 17:00:30+00:00	CoinDesk	"""Cryptocurrency promised an alternative to this system.""

But is it delivering? 

@_jillruth poses tough questions for crypto entering 2018: https://t.co/6TM7XD1O3T"
43	2017-12-28 15:00:07+00:00	CoinDesk	"Just bitcoin futures? 

@justmoon predicts more crypto assets will see exchange listings soon: https://t.co/eulbjj7pMk"
44	2017-12-28 14:40:45+00:00	CoinDesk	ICOs: The Beauty, the Beast and JFK https://t.co/KIsm1sPw5v https://t.co/lKgRqbjx4C
45	2017-12-28 14:15:14+00:00	CoinDesk	The bitcoin price is back below $13k, dropping just over $200 at the start of the hour: https://t.co/GX49zz1Qkb https://t.co/5MAbxlviKO
46	2017-12-28 13:50:42+00:00	CoinDesk	El-Erian Predicts Bitcoin Crash if Savvier Investors Sit Out Correction https://t.co/2DTBZXVMIv https://t.co/w1OXplUNWL
47	2017-12-28 13:00:42+00:00	CoinDesk	Times of Israel – This Is What Bitcoin Scammers Will Say on the Phone https://t.co/DiDrFMSVkd by @Passouline &amp; @SWeinglass
48	2017-12-28 12:00:34+00:00	CoinDesk	Bitcoin is back below $14k, down 10% to start the day's trading https://t.co/LELdSh0j2P
49	2017-12-28 09:00:20+00:00	CoinDesk	The Atlantic – Bitcoin 'Is Just Like the Dot-Com Bubble' https://t.co/jyWw83lXiI by @AnnieLowrey
50	2017-12-28 07:00:17+00:00	CoinDesk	"""There are big trade-offs today.""

VC @AriannaSimpson recaps the state of privacy on blockchains entering 2018: https://t.co/F0cKkHzqS9"
51	2017-12-28 05:30:01+00:00	CoinDesk	BBC – Bitcoin: Would You Want to Get Paid in Cryptocurrency? https://t.co/D4LhfnTFOU by @ashnghiem
52	2017-12-28 04:11:57+00:00	CoinDesk	No One Should Control the Blockchain Supply Chain https://t.co/ZhNAPo9MaS https://t.co/U2wD0jTjwx
53	2017-12-28 03:50:21+00:00	CoinDesk	The price of bitcoin is back above $14k, after briefly dipping into the $13k range https://t.co/GX49zz1Qkb https://t.co/Td5xKfOWc9
54	2017-12-28 03:00:13+00:00	CoinDesk	"Don't know XMR from ZEC?

@AriannaSimpson explains blockchain privacy essentials in CoinDesk's #2017inReview: https://t.co/e6WTZ4YTOO"
55	2017-12-27 23:00:30+00:00	CoinDesk	Politico – Behind the Bitcoin Bubble https://t.co/bsPPOwEo0q by @morningmoneyben
56	2017-12-27 22:48:43+00:00	CoinDesk	Former FDIC Chair: Bitcoin Policies Shouldn't 'Feed the Frenzy' https://t.co/TDzjer3UBc https://t.co/5ACnKFamJ1
57	2017-12-27 21:01:44+00:00	CoinDesk	Privacy on the Blockchain: Where Are We Headed? https://t.co/PrKZRnU9Tt by @AriannaSimpson https://t.co/oncNElXD7i
58	2017-12-27 19:00:26+00:00	CoinDesk	"Breathable blockchains? A useful token? Sweet victory cake?

@FJasonSeibert, @super3, @isthisanart_ recap the year that was in CoinDesk's #2017inReview: https://t.co/c4gBEDt9e4 https://t.co/4e7G8QEWi5"
59	2017-12-27 17:00:08+00:00	CoinDesk	"Dennis Rodman backs potcoin? Blockchain turkeys? A cryptocurrency for buddhists? 

Yes, all this news really happened in 2017: https://t.co/7okz9ImlD4"
60	2017-12-27 16:38:16+00:00	CoinDesk	The price of bitcoin is back below $15k https://t.co/iHIRyxVxJw
61	2017-12-27 16:22:16+00:00	CoinDesk	Chinese Investor Buys Stake in Delaware Blockchain Exchange https://t.co/MWSYlZ6Kql https://t.co/PjooFhNv8W
62	2017-12-27 15:01:08+00:00	CoinDesk	"""Bitcoin's rise to the regulated economy took eight years of clamor, belief and HODLing.""

– @CryptoCompare's Charles Hayter looks back at bitcoin's wild 2017: https://t.co/BmQ4m7I0ca"
63	2017-12-27 14:00:29+00:00	CoinDesk	"""The tokens that have no utility will ultimately not have any value at all.""

Correct prediction or wishful thinking? @storjproject's @super3 outlines his take in CoinDesk's #2017inReview: https://t.co/JmCGee8zQY"
64	2017-12-27 13:48:46+00:00	CoinDesk	On Greed and Growing Up: Why Crypto Looks A Lot Like Wall Street https://t.co/Bw2p6Kfpk5 by @_jillruth https://t.co/K3j8QRvhus
65	2017-12-27 13:00:59+00:00	CoinDesk	"1. DAOs
2. Distributed applications
3. Stablecoins

2018's big areas of innovation as outlined by @rzurrer for CoinDesk's #2017inReview: https://t.co/uZ1rmPxdFR"
66	2017-12-27 12:50:00+00:00	CoinDesk	Opinion: 2017 Was Bitcoin's Year. 2018 Will Be Ethereum's https://t.co/EnotJDUCEG by @aerobatic https://t.co/zko74EUh8R
67	2017-12-27 09:00:25+00:00	CoinDesk	"""2017. It's the blockchain version of the moment you realized Hot Topic exists.""

– @isthisanart_ takes a tour of crypto's stranger side for CoinDesk's #2017inReview: https://t.co/HSWr8S2lsw"
68	2017-12-27 07:00:07+00:00	CoinDesk	The Week – When the Bitcoin Craze Becomes a Panic https://t.co/vD2EkRxjGJ by @jeffspross
69	2017-12-27 05:30:15+00:00	CoinDesk	"""The simple fact is that many tokens don't...""

What key ingredient are tokens missing? The answer in CoinDesk's #2017inReview: https://t.co/y7NOak0JHr"
70	2017-12-27 03:15:06+00:00	CoinDesk	Bitcoin's Real 2018 Bottleneck https://t.co/TsA8yDQYBF by @NotASithLord https://t.co/ZxbsugM7y4
71	2017-12-27 03:00:03+00:00	CoinDesk	"DAOs return? Blockchain hedge funds? A roadmap to better UX?

@Mona_El_Isa, @rzurrer and more join the latest round of CoinDesk's #2017inReview: https://t.co/fwzJ5w3nbB https://t.co/SbP70PPAXg"
72	2017-12-26 23:00:17+00:00	CoinDesk	Bloomberg – Blockchain Pumping New Life Into Old-School Companies Like IBM https://t.co/LR2e9ztQNJ by @olgakharif
73	2017-12-26 21:05:03+00:00	CoinDesk	Editable Blockchains? Mining Futures? 2017 Saw Crypto Patents Pile Up https://t.co/Y4e6mR3LHF https://t.co/To4LmsMYzH
74	2017-12-26 19:00:34+00:00	CoinDesk	"""The 'education' phase is well underway.""

@CryptoCompare's Charles Hayter on the next step for bitcoin in 2018, only in CoinDesk's #2017inReview: https://t.co/rsmuToeMJl"
75	2017-12-26 18:10:27+00:00	CoinDesk	A Central Bank Cryptocurrency? Not in 2018 https://t.co/UA6w5iWkxH by @jp_koning https://t.co/MpTmxytlsy
76	2017-12-26 17:00:35+00:00	CoinDesk	"The ""infrastructure era"" of blockchain might soon come to an end.    

What comes next? @polychaincap's @rzurrer explores for CoinDesk's #2017inReview: https://t.co/9rfHjVfbF0"
77	2017-12-26 14:56:57+00:00	CoinDesk	The Death of the ICO (And 4 Other 2018 Predictions) https://t.co/QXYoYIOw9h by @justmoon
78	2017-12-25 09:00:07+00:00	CoinDesk	"""The irony is ... crypto funds can be even more expensive to set up and run than traditional funds.""

– @Mona_El_Isa on how investment funds will be rebuilt on blockchain: https://t.co/i0OlxZBimk"
