,algo,close_volatility,close_range,vol_volatility,vol_range,market,VIX_range,VIX_volatility,VIX_mean,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets
0,BestMarkowitz,0.012965850235680193,13.846891117095947,0.3561498491897934,9198084.75,nasdaq,0.06468750098610301,4.840000152587891,18.17899990081787,431,2
1,BestMarkowitz,0.017765304891907908,21.557646656036376,0.42800337863542437,12151940.65,nasdaq,0.13434342371154215,7.959999084472656,21.138999938964844,487,1
