Date	Date
2020-10-06	16
2020-10-07	26
2020-10-08	56
2020-10-09	29
2020-10-10	20
2020-10-11	24
2020-10-12	53
2020-10-13	36
2020-10-14	66
2020-10-15	38
2020-10-16	28
2020-10-17	14
2020-10-18	12
2020-10-19	22
2020-10-20	20
2020-10-21	31
2020-10-22	32
2020-10-23	24
2020-10-24	13
2020-10-25	13
2020-10-26	31
2020-10-27	33
2020-10-28	28
2020-10-29	28
2020-10-30	39
2020-10-31	16
2020-11-01	18
2020-11-02	30
2020-11-03	24
2020-11-04	64
2020-11-05	31
2020-11-06	52
2020-11-07	15
2020-11-08	18
