Date,BTC-USD_Close,BTC-USD_Vol,ETH-USD_Close,ETH-USD_Vol,TRX-USD_Close,TRX-USD_Vol,BNB-USD_Close,BNB-USD_Vol,XRP-USD_Close,XRP-USD_Vol,DOGE-USD_Close,DOGE-USD_Vol,ADA-USD_Close,ADA-USD_Vol,SOL-USD_Close,SOL-USD_Vol,SHIB-USD_Close,SHIB-USD_Vol,LTC-USD_Close,LTC-USD_Vol,LUNA1-USD_Close,LUNA1-USD_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2021-09-01,48847.02734375,39139399125,3834.828125,30070890104,0.09511099755764008,1414699568,490.0687255859375,2303587593,1.234889030456543,4937053998,0.29440099000930786,1937809622,2.870767116546631,4652638822,111.03300476074219,3974443896,7.000000096013537e-06,261160667,180.97216796875,2807031001,31.662614822387695,991867137,1.0,1,2,False,False,True,False
2021-09-02,49327.72265625,39508070319,3790.989990234375,24387397330,0.09992600232362747,1827683179,483.9210510253906,2324361979,1.256324052810669,5456908792,0.29595500230789185,2981069411,2.963438034057617,7376031836,128.10238647460938,5074399603,7.000000096013537e-06,283366175,183.61724853515625,2648327451,32.86503982543945,982030149,1.0,2,3,False,False,True,False
2021-09-03,50025.375,43206179619,3940.61474609375,26207765094,0.10151900351047516,2084965478,488.6047058105469,2051522050,1.2914350032806396,5896982947,0.29627299308776855,2384046931,2.9682390689849854,5244576777,146.5830535888672,7526373837,7.000000096013537e-06,260789327,212.96597290039062,5461104943,31.741863250732422,943267183,1.0,3,4,False,False,True,False
2021-09-04,49944.625,37471327794,3887.828369140625,20806963328,0.10166899859905243,1487349617,498.07843017578125,2310249697,1.2557790279388428,4284360888,0.29938799142837524,2263193245,2.8328070640563965,4675923261,139.11306762695312,3970422964,7.000000096013537e-06,378296266,212.35845947265625,4290103830,31.406158447265625,470370428,1.0,4,5,True,False,True,True
2021-09-05,51753.41015625,30322676319,3952.133544921875,18371468576,0.10514699667692184,1471892049,504.619873046875,1899639214,1.3054980039596558,4077886190,0.3145270049571991,2393033527,2.9108240604400635,4259327908,142.0708770751953,2996918105,7.999999979801942e-06,300455633,231.333984375,3796951481,34.486785888671875,863282667,1.0,5,6,True,False,False,True
2021-09-06,52633.53515625,38884105426,3928.37939453125,18674691198,0.10371199995279312,1516943299,495.9250183105469,2206397359,1.3894129991531372,7403887685,0.3087649941444397,2611846129,2.831897020339966,4625766871,164.38092041015625,5774090688,7.000000096013537e-06,334086564,219.52577209472656,3846416196,32.35395050048828,915283582,1.0,6,0,False,False,False,True
2021-09-07,46811.12890625,65210059683,3426.394287109375,39131346397,0.08527500182390213,2481055300,417.5087890625,4471687569,1.1250989437103271,11310427430,0.2537440061569214,5653327525,2.502490997314453,11700337851,173.14892578125,17068643416,6.000000212225132e-06,626371078,178.11439514160156,4888577997,27.789936065673828,1655694428,1.0,7,1,False,False,False,False
2021-09-08,46091.390625,49007762488,3497.315185546875,31738430771,0.09279700368642807,3850532893,415.1131591796875,2940929033,1.1007200479507446,7367876460,0.2571130096912384,3226346052,2.4749889373779297,8032727286,191.04139709472656,13187213606,7.000000096013537e-06,986403280,179.72467041015625,4614459511,29.426498413085938,1879435300,1.0,8,2,False,False,False,False
2021-09-09,46391.421875,38672657013,3427.340087890625,24118055831,0.09302400052547455,1691771918,421.27001953125,2392139922,1.0894010066986084,5171653352,0.252595990896225,1763183557,2.5176661014556885,6031548418,188.19580078125,12676272744,7.000000096013537e-06,784078100,180.37680053710938,2895886861,30.511926651000977,1266811409,1.0,9,3,False,False,False,False
2021-09-10,44883.91015625,39154666597,3211.505859375,22355974097,0.09087300300598145,1973955943,401.6217956542969,2306735739,1.0572669506072998,7726257543,0.2399819940328598,1840815800,2.385910987854004,6130460769,179.865234375,7087524572,7.000000096013537e-06,423733163,174.29603576660156,2640894542,43.5446662902832,4841271134,1.0,10,4,False,False,False,False
2021-09-11,45201.45703125,34499835245,3270.278076171875,18627122934,0.09539999812841415,2021046580,405.5273742675781,1567255682,1.0799059867858887,3986494412,0.24143199622631073,1196337689,2.6339499950408936,8670619500,178.8678741455078,5367389010,7.000000096013537e-06,229243568,178.68856811523438,2374798275,39.09306716918945,2407101903,1.0,11,5,True,False,False,False
2021-09-12,46063.26953125,27881980161,3410.134521484375,16810411424,0.1126680001616478,4555490083,416.6832275390625,1671909230,1.119636058807373,3403286576,0.25061699748039246,1419288866,2.5817270278930664,8111330870,174.53762817382812,3012633094,7.000000096013537e-06,243064232,183.23448181152344,2524354411,39.22871780395508,1665426442,1.0,12,6,True,False,False,False
2021-09-13,44963.07421875,40969943253,3285.51171875,22721552948,0.1047929972410202,3258032453,399.0634460449219,2194763765,1.0646779537200928,4391908806,0.23590600490570068,1759116002,2.400662899017334,6214066598,169.26954650878906,6437530449,7.000000096013537e-06,312789256,179.48394775390625,8716460338,37.19157409667969,1659584527,1.0,13,0,False,False,False,False
2021-09-14,47092.4921875,38652152880,3429.169677734375,19125420848,0.11826799809932709,3737125575,414.2362365722656,1598465255,1.0965739488601685,3378813327,0.24070900678634644,967948743,2.3956379890441895,3934706576,158.09481811523438,5799758794,7.000000096013537e-06,184111151,183.13906860351562,3674072759,35.66656494140625,1060890017,1.0,14,1,False,False,False,False
2021-09-15,48176.34765625,30484496466,3615.28271484375,17548551804,0.12091799825429916,2536911743,431.42303466796875,1838828414,1.121353030204773,2997048680,0.24769699573516846,980188820,2.5016350746154785,4185888557,159.1173858642578,3908939772,7.000000096013537e-06,203289266,189.23941040039062,2966645617,36.689205169677734,927045770,1.0,15,2,False,False,False,False
2021-09-16,47783.359375,31764293754,3571.294921875,20093903064,0.11608800292015076,2135501641,424.64923095703125,1720989872,1.0914980173110962,3168621354,0.24255500733852386,1140048496,2.420969009399414,3323103389,152.47406005859375,3215168472,9.000000318337698e-06,1624140154,185.53807067871094,3890293445,37.52246856689453,1391655775,1.0,16,3,False,False,False,False
2021-09-17,47267.51953125,28727713711,3398.538818359375,17722363229,0.10516399890184402,2589661092,406.6328125,1516642578,1.0655980110168457,2989925804,0.23993000388145447,2246768047,2.346419095993042,2448833581,147.5930633544922,4675731485,7.999999979801942e-06,1663423890,179.68408203125,3490133355,34.42565155029297,1080030468,1.0,17,4,False,False,False,False
2021-09-18,48278.36328125,28575630451,3432.018310546875,15995220233,0.10593400150537491,1423069244,410.8092956542969,1310349981,1.0756679773330688,2308814476,0.24138599634170532,999151515,2.3699779510498047,2118771218,169.18421936035156,5415012910,7.999999979801942e-06,495513218,181.30886840820312,2288894200,34.78163146972656,729598618,1.0,18,5,True,False,False,False
2021-09-19,47260.21875,26967722648,3329.447998046875,14257609743,0.10374400019645691,1197742964,408.4716491699219,1243314915,1.0484280586242676,2148537763,0.23314200341701508,892763953,2.282299041748047,2224777431,152.51669311523438,3350530308,7.999999979801942e-06,572892039,175.7406005859375,2265327476,32.962181091308594,990813740,1.0,19,6,True,False,False,False
