,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,ONS,0.021082223433510173,11.382595348358155,0.35513940023435825,18607550.25,nasdaq,136,2,0.007416931940022467,1.2521155633615588,0.03025060545587151,0.11078924611005592,0.022550968105565776,0.1736271556407099,26.7999267578125,1195,4.930000305175781,30418,0.10599994659423828,173439,1.58,51.9,3.5,0.007416931940022467,26.7999267578125
1,BestMarkowitz,0.016590731952919657,7.666318464279174,0.3570630072018172,11643777.475,nasdaq,177,4,0.005669473098252879,0.8220077883236339,0.01088923164493321,0.1335368517430373,0.028000947154643813,0.3115243290490254,77.199951171875,506,3.520000457763672,14568,0.1549999713897705,175910,1.58,51.9,3.5,0.005669473098252879,77.199951171875
