,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_mom,0.03771200000363642,33.082544717995916,0.2218893330459732,390125471.25,cryptos,118,4.0,0.00505527936047593,2.010916600199823,0.018719728838643812,0.3007556968505689,0.02128532209151285,0.10766146546255995,13.5,147,5.050003051757805,21551,0.10399985313415527,51606,2.4,53.60000000000001,4.0,0.0916863137722887,4.070001602172852
1,?,0.07143977319679636,65.81755642278586,0.38381636013859904,622840257.125,cryptos,158,5.0,0.0027442415345243147,0.9872137367056876,0.02478013812576602,0.11329311915406413,0.0592189652885203,0.24136094057778704,6.10009765625,95,2.9599990844726562,7748,0.624000072479248,103334,2.4,53.60000000000001,4.0,0.03849691260625123,2.2799987792968714
2,?,0.02526055239789074,20.250340608501574,0.1976171981852895,255150012.5,cryptos,110,8.0,0.0038005516110647905,0.9169779562704721,0.010448359971780641,0.11858182664433797,0.018021203796913292,0.08493325603713567,10.2999267578125,8,2.0600013732910156,9689,0.11699986457824707,33885,2.4,53.60000000000001,4.0,0.025405266242587547,1.2400016784667969
3,?,0.03054251613699259,18.643759247512207,0.18091031564702528,450534297.5,cryptos,123,5.0,0.00611634257618672,2.1289142068925546,0.012613657814941209,0.19215788458444025,0.044613640989668336,0.24185805975632288,23.300048828125,53,1.7099990844726562,23340,0.2669999599456787,137340,2.4,53.60000000000001,4.0,0.05742073589495983,3.3799991607666016
4,CRP_mom,0.028793552086773894,10.254282656969735,0.18518666934456085,274143484.5,cryptos,129,5.0,0.0035228411947080505,1.274376933295977,0.004203415304711122,1.7361692190442914,0.014790825594177198,0.2961458511701227,11.5,212932,1.1899986267089844,34737,0.28999996185302734,71662,2.4,54.34285714285714,3.885714285714286,0.032932530781165766,3.3999996185302734
5,CRP_mom,0.051262646423774025,40.84165228570055,0.2981120484697134,699932706.5,cryptos,128,6.0,0.002990118525327132,0.27407621315419933,0.010580513443678621,0.10491084190708774,0.022226504085934587,0.37763580379158357,7.199951171875,243,1.1800003051757741,9569,0.11099982261657715,129548,2.4,54.89999999999999,3.8000000000000003,0.03413394665849073,0.9900007247924805
6,CRP_rev,0.03340833373331826,41.35288582474459,0.23024998522367068,952333055.5,cryptos,134,4.0,0.0026201549053084827,1.0493281038086826,0.011399461779218264,0.08807956647962376,0.02074469551930632,0.25425071643317393,8.9000244140625,749,3.8300018310546875,5667,0.11500000953674316,87071,2.4,54.89999999999999,3.8000000000000003,0.040929581484939616,1.3099994659423828
7,?,0.055385389731917346,45.41410928033292,0.28953795340882305,818458114.875,cryptos,105,6.0,0.0068107564140763455,0.6816503771769038,0.01587587105207095,0.24168493871578808,0.01920232580724586,0.5967952054273068,19.800048828125,533,2.3600006103515625,22265,0.20000004768371582,116630,2.4,54.89999999999999,3.8000000000000003,0.06009968663895288,1.369999885559082
8,CRP_mom,0.018210905964776456,14.88307849923149,0.1763031520737138,441478749.75,cryptos,152,5.0,0.0050016103809707385,0.6616032205488432,0.008598870788814586,1.937907761981774,0.011739353612171363,0.24485587047324192,40.2999267578125,911,1.1800003051757812,37327,0.059999942779541016,49634,2.4057142857142857,53.81428571428571,3.8000000000000003,0.052446972148508075,1.600000381469723
9,CRP_rev,0.0220794674347547,9.774511742114555,0.19499780219071566,415881177.375,cryptos,173,5.0,0.005404461195472784,0.8248571785916261,0.006918215679539139,0.2603134925764425,0.015033385489903125,0.25391617669235644,15.0,105,0.8400039672851562,21521,0.1119999885559082,51017,2.41,53.0,3.8000000000000003,0.06463174690696366,2.260000228881834
10,CRP_mom,0.01841012248679366,19.767433160188375,0.19956525606869846,533245367.125,cryptos,120,5.0,0.006829669695209913,1.5022477246174408,0.00631512971227491,0.06608900769573206,0.014536799591827335,0.13129434344710472,14.0999755859375,25,0.8800048828125,6145,0.0710000991821289,19516,2.41,53.0,3.8000000000000003,0.023786712041424015,0.8900003433227539
11,CRP_rev,0.02823311337794073,16.853508615138708,0.21161246960570548,450812661.125,cryptos,125,5.0,0.004040991003453722,1.4401232150486112,0.009076547905275885,0.15876388455316504,0.011469711423762944,0.2832650324353063,21.4000244140625,18,1.470001220703125,15236,0.12100005149841309,65003,2.41,53.0,3.8000000000000003,0.07929718293230772,2.919999122619629
12,CRP_rev,0.028026186017680532,23.085232866578735,0.22789298872097755,506240911.625,cryptos,104,6.0,0.006374766804272955,5.688051955797363,0.0037278166240537333,1.90985368930108,0.011958346462878564,0.6100619282465954,25.9000244140625,206262,0.5699996948242188,48062,0.07800006866455078,98041,2.411428571428572,52.91428571428571,3.771428571428572,0.031998930737825095,1.75
13,CRP_mom,0.0450380655623555,56.274540891754434,0.27817157456768304,1820404123.375,cryptos,122,5.0,0.0021665468821365323,0.6271788757827625,0.006289643807066901,0.1079251312291055,0.009879129370140164,0.14748545921248413,8.0999755859375,462,1.7900009155273438,10059,0.06500005722045898,57404,2.4199999999999995,52.39999999999999,3.6000000000000005,0.03154959287479979,0.9200000762939435
14,?,0.03988969623038568,35.97759947110899,0.18794014745771506,1458792520.5,cryptos,120,3.0,0.0070835853744412244,0.7539853799122284,0.010251715595625686,0.15470613950021742,0.011050274478037145,0.3532921537225127,22.2999267578125,577,1.1200027465820312,17924,0.1100001335144043,73203,2.4199999999999995,52.39999999999999,3.6000000000000005,0.04253034135710608,2.2699995040893555
