,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_rev,0.14273937780838092,541.7055418298114,0.5310289250817777,3947864523.5,cryptos,165,3,0.002142202206814375,1.189917826591579,0.008651939950887904,0.3201866286889236,0.027241815153300854,0.19228424657367274,14.0,67,1.5,13644,0.2609999179840088,89230,1.41,55.10000000000001,4.0,0.052692445342692004,1.8900003433227557
1,?,0.09100892119441845,255.97733888740186,0.32620362072632925,2286697158.0,cryptos,107,6,0.004989891619739511,1.2061713734489223,0.006101118750819169,0.30866738295405205,0.026159249527710496,0.21406705575939516,21.7000732421875,61,2.0900039672851562,15564,0.36500000953674316,187691,1.41,55.10000000000001,4.0,0.02850439667754679,0.6399993896484375
2,CRP_rev,0.1497100437363983,370.18721200182335,0.4110570512902376,3072768288.5,cryptos,101,6,0.004619353337514884,1.1462952139803424,0.005782465785203564,0.2753737203982757,0.018599414114675444,0.12999508261798798,12.0,198,1.2600021362304688,13167,0.10300016403198242,191268,1.41,55.10000000000001,4.0,0.07047124671801169,2.060000419616699
3,CRP_mom,0.042172703102067326,149.4652486689738,0.32057625218542724,1088757825.5,cryptos,108,6,0.007546851773470837,4.898010679395517,0.00588860339266831,0.09160781843737183,0.028772619913993797,0.43311831909683196,31.5,280542,1.5,7111,0.2850000858306885,216154,1.41,55.10000000000001,4.0,0.025103892780773327,0.5500001907348651
4,?,0.09982466992632986,427.80503383942414,0.36882057283788555,1747629921.5,cryptos,109,3,0.006345067334597142,1.125985016571709,0.0036451821651814903,1.6420822403471915,0.05083996489961695,0.3160869114353381,17.9000244140625,278866,0.8799972534179688,27823,0.7850000858306889,175337,1.4157142857142855,55.32857142857143,4.057142857142858,0.11558560055843156,3.839999198913574
5,CRP_mom,0.09681351602191259,251.21841537338332,1.1397019981357221,2214128810.0,cryptos,228,5,0.00519077190449591,0.07305940823655423,0.012219059041729987,0.30960140318504686,0.018256839432539685,0.13815128877256114,21.4000244140625,190,4.8300018310546875,24243,0.17499995231628418,51040,1.42,55.5,4.1000000000000005,0.14055341278578407,9.59000015258789
6,CRP_mom,0.07708437700791318,339.59471288946224,0.42245377085879193,957451856.5,cryptos,160,4,0.008419241148941894,1.008308578817725,0.01024939514109579,0.15439592678334507,0.008408623827262799,0.15347861830408818,31.300048828125,329,2.2499961853027344,13831,0.04200005531310991,90758,1.42,55.5,4.1000000000000005,0.10566427659543015,6.480001449584957
7,?,0.05533167459380564,238.74852054170333,0.35992276856175753,866376810.5,cryptos,106,3,0.007448621088594966,0.9887729106673351,0.0066269715123914545,0.21604398521600546,0.012312855110839608,0.3465115552116015,25.0,357,2.470001220703125,13081,0.10099983215332031,87436,1.42,55.5,4.1000000000000005,0.06337408894475978,4.1100006103515625
8,CRP_mom,0.04167419405610317,148.4935049111955,0.31488120638030204,494096179.0,cryptos,110,4,0.00903665198369861,1.2386334076141168,0.008752629670185941,1.8655730203241812,0.00860818634685131,0.29027675389237484,27.7999267578125,667,3.1299972534179688,43578,0.05900001525878862,83558,1.4714285714285713,55.38571428571429,4.042857142857143,0.10697931274765647,6.669999122619625
9,?,0.06508506383166766,363.932529485377,0.3260200110438751,751217277.5,cryptos,204,4,0.006203378888889711,0.3341724840563451,0.01726066690411142,0.2589000938459881,0.009915105342511945,0.08269411413768568,15.5,70,2.1800003051757812,19757,0.07299995422363281,30167,1.51,55.300000000000004,4.0,0.047624372045687924,4.089999198913574
10,?,0.05932135789952458,184.6261177622364,0.40462708551341314,633188177.0,cryptos,215,4,0.0037349829525092277,0.8932127249222376,0.007270926138511212,0.306068535986769,0.01070790563485948,0.25271140124145136,14.5999755859375,75,1.5699996948242188,15082,0.10500001907348633,84783,1.51,55.300000000000004,4.0,0.03954851347138326,1.4499998092651367
11,CRP_mom,0.04456940185656233,60.57705085136695,0.23232631352642827,641878202.25,cryptos,119,2,0.007492726137898299,1.1682522146706689,0.015358917795948659,0.16417472196116237,0.008383870766167202,0.26688329866001803,38.2000732421875,30,4.399993896484375,21235,0.0839998722076416,78643,1.51,55.300000000000004,4.0,0.11485266055931379,7.010000228881836
12,?,0.0620512989141796,189.00927970799967,0.2593144476228652,423475432.25,cryptos,110,6,0.0057848972734688645,4.62777934757026,0.0060057409793064925,1.0648292531035037,0.011146638290212292,0.5620244998622741,31.5999755859375,290879,0.7399978637695312,27666,0.11500000953674316,107494,1.5357142857142858,55.34285714285715,4.0,0.0674852368771993,2.90000152587891
13,CRP_rev,0.07324693675246999,111.13449242711067,0.3854762094763378,566646799.75,cryptos,141,6,0.005499306691012843,0.4645542479266422,0.013872252185962653,0.28136446436346196,0.009248349081952037,0.2165035594785098,17.7999267578125,460,3.029998779296875,16859,0.042999982833862305,52653,1.6899999999999997,55.60000000000001,4.0,0.08130202500528484,4.680000305175781
