,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,CRP_mom,0.038707112492634754,150.4675088955264,0.22012881800876943,1986557801.625,cryptos,46,0.0,0.006482184963465561,1.150706370456532,0.021556330677168358,0.5466077866333298,0.014954857340198371,0.15649871628510284,52.300048828125,369,2.660003662109375,53038,0.06699991226196289,47684,1.5500000000000003,52.39999999999999,3.5,0.06909755444785591,1.5500001907348633
1,CRP_mom,0.047723087466001624,123.8871974881913,0.2950209471620388,4530505811.75,cryptos,99,1.0,0.0034975580777789,0.9338893444051444,0.005787290098160684,0.2101553283955402,0.009161476774541384,0.15180412647629501,15.0999755859375,220,1.2400054931640625,50550,0.06099987030029341,52626,1.5500000000000003,52.39999999999999,3.5,0.028953554423039107,1.1300001144409162
2,CRP_rev,0.03460409635991213,37.687921180186095,0.1647354648655789,3082929645.0,cryptos,102,4.0,0.0029956927410611407,1.0225849884021516,0.004640577526998495,0.15318222317066588,0.023281627507217385,0.08177831371510264,9.800048828125,97,0.8499984741210938,16320,0.22499990463256836,49305,1.5500000000000003,52.39999999999999,3.5,0.02761726927461147,0.75
3,CRP_rev,0.03645895592801017,126.74648794883979,0.15899747000966885,2615513521.0,cryptos,97,3.0,0.003898598423053518,1.041859831477183,0.012314575740424844,0.10114569234417528,0.011676481170669255,0.24947503887087158,21.5,40,3.8899993896484375,8203,0.04100000858306907,180703,1.5500000000000003,52.39999999999999,3.5,0.1162650051373348,5.319999694824219
4,CRP_rev,0.027779284946837707,44.287523285573116,0.1598896400300408,1702933615.75,cryptos,102,2.0,0.008445172360585233,1.622065879638586,0.030410954611938084,2.6102367377608013,0.018341542914048003,0.26107758351613686,33.0999755859375,250296,5.850002288818359,65760,0.05799996852874734,84020,1.5671428571428572,52.11428571428571,3.5,0.1062565633505907,3.3500003814697266
5,CRP_mom,0.03325760434324329,79.6837772289291,0.14194927550357975,1224660000.125,cryptos,107,1.0,0.003777361313361998,1.468646753510655,0.011896311232039287,0.08869016833878252,0.022227350966272656,0.20402651875474914,16.89990234375,1195,2.0099983215332102,20197,0.09599995613098122,151016,1.58,51.89999999999999,3.5,0.02079849424190133,0.5100002288818359
6,?,0.04982513115352999,84.1297643520229,0.1190569325732465,1693203560.875,cryptos,110,2.0,0.004353062319440214,0.641126388332073,0.0070820099495985216,0.10041110637055714,0.03153326566687241,0.2992871158626167,32.5999755859375,274,1.9599990844726562,6862,0.1549999713897705,133775,1.58,51.89999999999999,3.5,0.03885760827309627,1.149999618530277
7,?,0.0372827946042155,77.64777582828538,0.14554788028081045,2512755855.5,cryptos,118,3.0,0.012215448249138228,0.8096513556818158,0.016529439773824324,0.1502735550764238,0.018525495915084875,0.3180692061301954,64.9000244140625,425,4.3600006103515625,11255,0.12800002098083474,199449,1.58,51.89999999999999,3.5,0.14109334190547798,13.470000267028809
8,CRP_rev,0.028883733037517432,40.42450851641479,0.14990081589028542,3447178739.5,cryptos,121,3.0,0.02650601977882138,0.6384890160168396,0.020906611974640756,1.965064846620945,0.03286950312228615,0.25781011064208476,78.0,1701,2.950000762939453,46137,0.13699996471405052,112685,1.1814285714285717,51.385714285714286,3.8857142857142852,0.17474377418865766,12.55000114440918
9,?,0.062362446412193434,159.15982324510696,0.1486352556930371,2688348385.875,cryptos,119,5.0,0.007892216911866097,0.60331809271866,0.12326594609719606,0.2427466392706391,0.0460197383366935,0.14757884020088394,33.4000244140625,127,16.770000457763672,36838,0.22800004482269265,211998,0.65,50.699999999999996,4.3999999999999995,0.14940715268654323,22.469999313354492
