,algo,close_volatility,close_range,vol_volatility,vol_range,market,nbr_of_cryptos_tweets,nbr_of_nasdaq_tweets,Volatility_Gold_Close,Volatility_Gold_Vol,Volatility_Oil_Close,Volatility_Oil_Vol,Volatility_Gas_Close,Volatility_Gas_Vol,Range_Gold_Close ,Range_Gold_Vol,Range_Oil_Close,Range_Oil_Vol,Range_Gas_Close,Range_Gas_Vol,Mean_FED,Mean_PMI,Mean_Unemploy,Volatility_VIX,Range_VIX
0,?,0.014311656591474464,6.00842604637146,0.3652979697461427,10648211.175,nasdaq,0.0,0.0,0.003700917642432514,1.6980365783764741,0.012211860801999269,0.14220879389264313,0.020697965915664255,0.13788241927614137,21.2000732421875,135,2.3899993896484375,9962,0.17799997329711914,76781,1.55,51.3,3.5999999999999996,0.03603206426909647,1.0
1,CRP_mom,0.01391586166456947,6.054769706726075,0.4618003823075062,12817122.45,nasdaq,0.0,2.0,0.004458628962282866,3.6727183036686895,0.013629660658885375,0.5086494414015192,0.03846149883717972,0.5321683124629468,19.9000244140625,346348,1.8699951171875,36182,0.3840000629425053,173820,1.5500000000000003,51.3,3.6,0.03920026714559786,1.5900001525878906
2,?,0.011093263685125549,4.678873252868651,0.32638165527977925,7485206.875,nasdaq,0.0,1.0,0.005634450572204067,0.6424015710636863,0.015264738864504766,0.816400279652846,0.027479511805424312,0.24579569907013665,19.0999755859375,6653,3.5699996948242188,40154,0.2089998722076416,143026,1.55,52.48181818181819,3.6,0.08245544176601904,3.3400001525878906
3,CRP_rev,0.01349817667184321,6.683469676971436,0.34784110146035585,9459059.3,nasdaq,0.0,1.0,0.002725875108848353,0.9279787646827843,0.005851824073736604,0.07587989982563156,0.017955646677637035,0.19627953885699326,11.5,856,2.8199996948242188,5812,0.09800004959106445,96577,1.55,52.6,3.5999999999999996,0.043407294949767236,2.84999942779541
4,CRP_rev,0.008668057327192067,3.548237943649292,0.6910394918479039,19913689.075,nasdaq,0.0,1.0,0.0036921866671249613,1.017715118811622,0.00451708220967302,0.8506927228112727,0.03071281289959451,0.5749675760159434,44.800048828125,787,2.3000030517578125,31067,0.17000007629394576,174141,1.55,52.6,3.6,0.04220442126317255,2.3099994659423846
5,CRP_rev,0.011221542360109188,5.727229547500609,0.3435934753228098,9524605.775,nasdaq,0.0,0.0,0.0074601804619857815,1.249864506229964,0.021977673173856977,0.5359796508312488,0.014325569999182709,0.1794062655143745,52.300048828125,400,3.9300003051757812,59422,0.07999992370605513,165766,1.5500000000000003,52.4,3.5,0.059635526864382435,1.5500001907348633
6,CRP_rev,0.011841172985989756,6.969831705093381,0.3555232670620147,9824888.175,nasdaq,0.0,6.0,0.003676664009549751,0.8939180425265199,0.00862049672678477,0.18513341628714144,0.019960500291814155,0.13290020560780133,16.4000244140625,97,1.7700042724609375,16320,0.3069999217987065,76234,1.55,52.4,3.5,0.020904173614434703,0.809999465942381
7,CRP_mom,0.019564225424243336,10.61858057975769,0.37425795608887735,18103153.975,nasdaq,0.0,3.0,0.004009617641624658,4.629163473377947,0.013022816315238545,1.181227964093013,0.01670623951804661,0.5303343861656391,18.9000244140625,251271,3.8800010681152344,42752,0.10500001907348633,160401,1.55,52.4,3.5,0.11996466434125633,5.8600006103515625
8,CRP_rev,0.02108221745530548,11.38259220123291,0.35513940023435825,18607550.25,nasdaq,0.0,2.0,0.006606606187131085,1.1050094903972276,0.026989619582188425,1.5243609130084927,0.02015483214827659,0.1598562502427251,32.5,1195,4.930000305175781,65760,0.10599994659423828,201547,1.5800000000000003,51.9,3.5,0.04194062175367832,3.880000114440918
9,CRP_mom,0.016590745494143674,7.666318941116332,0.3570630072018172,11643777.475,nasdaq,0.0,4.0,0.005669473098252879,0.8220077883236339,0.01088923164493321,0.1335368517430373,0.028000947154643813,0.3115243290490254,77.199951171875,506,3.520000457763672,14568,0.1549999713897705,175910,1.58,51.9,3.5,0.04888285337641198,3.399999618530275
10,?,0.03332144253152512,13.582355785369874,0.2921047068966428,18409370.45,nasdaq,0.0,4.0,0.021206866018073072,0.7716643851478918,0.020351013921302386,1.4702327685375696,0.028225932478199857,0.4065526986613449,108.300048828125,1804,8.020000457763672,46137,0.22099995613098145,205572,1.3263636363636364,51.57272727272728,3.745454545454545,0.17166434583218287,23.030000686645508
11,?,0.05331858063892383,36.63710389137268,0.3146233556970027,20163204.05,nasdaq,0.0,5.0,0.013929230865816732,0.8093152784826297,0.10462176847514196,0.21634771137989833,0.042194435284445594,0.17567755122317072,85.199951171875,209,17.90999984741211,36838,0.22800004482269265,211998,0.65,50.7,4.4,0.15828589092173054,43.48000144958496
12,?,0.08319980824332837,27.700825762748718,0.23407621215842261,13020639.125,nasdaq,0.0,8.0,0.02341941863421319,1.1593230335101836,0.07666388971071106,0.24036155713961538,0.030472440753542766,0.15116052268191713,89.699951171875,319,8.969999313354492,20224,0.2669999599456787,83839,0.6500000000000001,50.7,4.3999999999999995,0.12943150439680368,24.860000610351562
13,CRP_rev,0.048969888210163875,14.676341867446903,0.23417653335091973,14301261.45,nasdaq,0.0,2.0,0.011542569822672304,4.477897121388669,0.03593380343438167,1.8605248215123749,0.02105712727044284,0.4575473786431322,82.0,100635,4.649999618530277,42749,0.1030000448226931,101113,0.5833333333333334,50.455555555555556,5.544444444444445,0.07091438063420022,12.0
