,algo,close_volatility,close_range,vol_volatility,vol_range,market,VIX_range,VIX_volatility,VIX_mean
0,BestMarkowitz,0.054952883230596425,54.3910214783391,0.26186460312661086,698664970.5,Crypto,0.16114324341600622,8.034147192792194,20.364755842162342
1,BCRP,0.04407909999330222,23.887069555581547,0.24104330091272655,348022950.625,Crypto,0.04266475574817376,1.6541461246769593,18.042341450947085
2,BCRP,0.030507329640870766,21.57713103722199,0.20252520387212006,491150220.75,Crypto,0.08381139065083029,3.3841456669132874,18.45375597186205
3,BestMarkowitz,0.042746286840024864,37.79948787733156,0.27686104106695403,729180687.375,Crypto,0.0640834479897623,2.0358534557063415,16.37275602526781
4,BCRP,0.0328473889265659,45.40340636705514,0.21007756108933318,989617502.625,Crypto,0.08903064300292712,2.5358534557063415,16.272341374653145
5,?,0.04523591325767074,45.507566983113065,0.2386461062598133,849870093.625,Crypto,0.11408215954809446,3.9058533412654235,14.989170755991122
